NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
YAP1_DN	YAP1_DN		36	-0.3012118	-1.044396	0.39298245	1.0	1.0	4024	tags=33%, list=24%, signal=44%	
PRC2_SUZ12_UP.V1_DN	PRC2_SUZ12_UP.V1_DN		156	-0.23946185	-1.0414672	0.37692308	1.0	1.0	5229	tags=35%, list=31%, signal=51%	
PRC2_EED_DN.V1_DN	PRC2_EED_DN.V1_DN		189	-0.27836904	-1.0326575	0.43126178	1.0	1.0	5295	tags=42%, list=31%, signal=61%	
DCA_UP.V1_DN	DCA_UP.V1_DN		164	-0.23433211	-1.0248845	0.40877193	1.0	1.0	4033	tags=27%, list=24%, signal=36%	
RB_P107_DN.V1_DN	RB_P107_DN.V1_DN		125	-0.2585599	-1.0219406	0.43928573	1.0	1.0	3779	tags=25%, list=22%, signal=32%	
SRC_UP.V1_UP	SRC_UP.V1_UP		142	-0.26571172	-1.0189635	0.4128114	1.0	1.0	5699	tags=42%, list=34%, signal=63%	
KRAS.50_UP.V1_DN	KRAS.50_UP.V1_DN		41	-0.31817237	-1.0176224	0.42349306	1.0	1.0	1640	tags=20%, list=10%, signal=22%	
CSR_LATE_UP.V1_UP	CSR_LATE_UP.V1_UP		159	-0.3027813	-1.0151343	0.42883548	1.0	1.0	6670	tags=52%, list=39%, signal=85%	
KRAS.300_UP.V1_DN	KRAS.300_UP.V1_DN		122	-0.25532225	-1.0063407	0.44152048	1.0	1.0	5073	tags=36%, list=30%, signal=51%	
SRC_UP.V1_DN	SRC_UP.V1_DN		156	-0.22802885	-1.0006919	0.48318043	1.0	1.0	4949	tags=38%, list=29%, signal=54%	
RAPA_EARLY_UP.V1_DN	RAPA_EARLY_UP.V1_DN		167	-0.22630626	-1.0006117	0.4661017	1.0	1.0	4909	tags=31%, list=29%, signal=43%	
ATF2_UP.V1_UP	ATF2_UP.V1_UP		161	-0.2334372	-0.9943158	0.47874016	1.0	1.0	4600	tags=30%, list=27%, signal=41%	
CRX_NRL_DN.V1_UP	CRX_NRL_DN.V1_UP		130	-0.23163487	-0.9855871	0.4712838	1.0	1.0	1641	tags=16%, list=10%, signal=18%	
NFE2L2.V2	NFE2L2.V2		383	-0.21565329	-0.97149557	0.507764	1.0	1.0	3751	tags=26%, list=22%, signal=32%	
PRC1_BMI_UP.V1_DN	PRC1_BMI_UP.V1_DN		149	-0.22350909	-0.95322067	0.5647744	1.0	1.0	2018	tags=16%, list=12%, signal=18%	
KRAS.AMP.LUNG_UP.V1_DN	KRAS.AMP.LUNG_UP.V1_DN		118	-0.23933473	-0.95313853	0.52052546	1.0	1.0	2722	tags=20%, list=16%, signal=24%	
KRAS.LUNG.BREAST_UP.V1_DN	KRAS.LUNG.BREAST_UP.V1_DN		116	-0.24667932	-0.9508759	0.536036	1.0	1.0	3536	tags=27%, list=21%, signal=34%	
ERBB2_UP.V1_DN	ERBB2_UP.V1_DN		197	-0.2775028	-0.94620275	0.5441176	1.0	1.0	4359	tags=32%, list=26%, signal=43%	
KRAS.600_UP.V1_DN	KRAS.600_UP.V1_DN		230	-0.22390428	-0.94472605	0.56142855	1.0	1.0	2931	tags=21%, list=17%, signal=25%	
GLI1_UP.V1_DN	GLI1_UP.V1_DN		17	-0.31156987	-0.9280182	0.544592	1.0	1.0	2375	tags=29%, list=14%, signal=34%	
GCNP_SHH_UP_EARLY.V1_UP	GCNP_SHH_UP_EARLY.V1_UP		164	-0.23636241	-0.9271961	0.55044246	1.0	1.0	4090	tags=27%, list=24%, signal=35%	
TGFB_UP.V1_DN	TGFB_UP.V1_DN		177	-0.20264155	-0.92443925	0.61525977	1.0	1.0	4404	tags=27%, list=26%, signal=36%	
HOXA9_DN.V1_DN	HOXA9_DN.V1_DN		186	-0.22218536	-0.9214985	0.5468227	1.0	1.0	2568	tags=20%, list=15%, signal=23%	
AKT_UP.V1_UP	AKT_UP.V1_UP		160	-0.2419063	-0.91938376	0.55979204	1.0	1.0	5456	tags=39%, list=32%, signal=57%	
ESC_J1_UP_EARLY.V1_DN	ESC_J1_UP_EARLY.V1_DN		165	-0.20967509	-0.91405046	0.6174377	1.0	1.0	4970	tags=32%, list=29%, signal=45%	
CAHOY_OLIGODENDROCUTIC	CAHOY_OLIGODENDROCUTIC		94	-0.21162227	-0.9081063	0.63869864	1.0	1.0	1582	tags=14%, list=9%, signal=15%	
KRAS.600.LUNG.BREAST_UP.V1_DN	KRAS.600.LUNG.BREAST_UP.V1_DN		233	-0.2199035	-0.9040909	0.59293395	1.0	1.0	3881	tags=26%, list=23%, signal=33%	
CAHOY_NEURONAL	CAHOY_NEURONAL		89	-0.27324724	-0.89820063	0.582038	1.0	1.0	3287	tags=24%, list=19%, signal=29%	
IL15_UP.V1_UP	IL15_UP.V1_UP		166	-0.21435837	-0.8930342	0.613828	1.0	1.0	3391	tags=23%, list=20%, signal=28%	
DCA_UP.V1_UP	DCA_UP.V1_UP		145	-0.20617473	-0.8844967	0.6776213	1.0	1.0	4205	tags=29%, list=25%, signal=38%	
IL21_UP.V1_DN	IL21_UP.V1_DN		147	-0.21906655	-0.8842574	0.6321839	1.0	1.0	3975	tags=24%, list=23%, signal=32%	
SIRNA_EIF4GI_UP	SIRNA_EIF4GI_UP		93	-0.22744271	-0.8829193	0.6396917	1.0	1.0	6515	tags=41%, list=38%, signal=66%	
BMI1_DN.V1_DN	BMI1_DN.V1_DN		130	-0.21551909	-0.8733208	0.6491525	1.0	1.0	3920	tags=27%, list=23%, signal=35%	
KRAS.LUNG_UP.V1_DN	KRAS.LUNG_UP.V1_DN		115	-0.22165541	-0.8723641	0.69390786	1.0	1.0	4170	tags=29%, list=25%, signal=38%	
NRL_DN.V1_UP	NRL_DN.V1_UP		128	-0.19771215	-0.8712974	0.72136223	1.0	1.0	1743	tags=16%, list=10%, signal=17%	
TBK1.DN.48HRS_DN	TBK1.DN.48HRS_DN		50	-0.24290526	-0.8677462	0.63227016	1.0	1.0	4752	tags=38%, list=28%, signal=53%	
PKCA_DN.V1_UP	PKCA_DN.V1_UP		139	-0.21202716	-0.8607705	0.69953775	1.0	1.0	5814	tags=39%, list=34%, signal=59%	
RB_P107_DN.V1_UP	RB_P107_DN.V1_UP		126	-0.25964564	-0.85908943	0.59590316	1.0	1.0	5069	tags=44%, list=30%, signal=63%	
MEK_UP.V1_DN	MEK_UP.V1_DN		189	-0.21912596	-0.83738184	0.6932849	1.0	1.0	4086	tags=26%, list=24%, signal=34%	
E2F3_UP.V1_DN	E2F3_UP.V1_DN		142	-0.19217974	-0.8310108	0.77597404	1.0	1.0	4795	tags=27%, list=28%, signal=38%	
CTIP_DN.V1_DN	CTIP_DN.V1_DN		114	-0.2107014	-0.8264	0.7495741	1.0	1.0	2589	tags=19%, list=15%, signal=23%	
ESC_V6.5_UP_LATE.V1_DN	ESC_V6.5_UP_LATE.V1_DN		169	-0.18581636	-0.82329154	0.8144	1.0	1.0	5032	tags=31%, list=30%, signal=43%	
KRAS.KIDNEY_UP.V1_DN	KRAS.KIDNEY_UP.V1_DN		110	-0.2118745	-0.8182388	0.7592892	1.0	1.0	4280	tags=28%, list=25%, signal=37%	
PDGF_ERK_DN.V1_DN	PDGF_ERK_DN.V1_DN		143	-0.19304067	-0.8106441	0.77246654	1.0	1.0	6881	tags=43%, list=41%, signal=71%	
TBK1.DN.48HRS_UP	TBK1.DN.48HRS_UP		50	-0.20779504	-0.801939	0.8131868	1.0	1.0	2228	tags=16%, list=13%, signal=18%	
ESC_J1_UP_EARLY.V1_UP	ESC_J1_UP_EARLY.V1_UP		164	-0.17293467	-0.7946713	0.9026275	1.0	1.0	3041	tags=19%, list=18%, signal=23%	
NOTCH_DN.V1_UP	NOTCH_DN.V1_UP		162	-0.17729312	-0.7855045	0.8888889	1.0	1.0	5805	tags=35%, list=34%, signal=53%	
PGF_UP.V1_DN	PGF_UP.V1_DN		163	-0.19067745	-0.77821875	0.8196147	1.0	1.0	4721	tags=31%, list=28%, signal=42%	
ATM_DN.V1_UP	ATM_DN.V1_UP		118	-0.1953451	-0.7751156	0.8257329	1.0	1.0	3297	tags=22%, list=19%, signal=27%	
BRCA1_DN.V1_DN	BRCA1_DN.V1_DN		115	-0.18521564	-0.767224	0.8649123	1.0	1.0	4996	tags=30%, list=30%, signal=43%	
KRAS.DF.V1_DN	KRAS.DF.V1_DN		174	-0.171553	-0.76452297	0.9029734	1.0	1.0	5406	tags=31%, list=32%, signal=45%	
LEF1_UP.V1_DN	LEF1_UP.V1_DN		183	-0.18358514	-0.76187724	0.83855027	1.0	1.0	5473	tags=32%, list=32%, signal=47%	
CAHOY_ASTROCYTIC	CAHOY_ASTROCYTIC		92	-0.19554113	-0.75622416	0.85924715	1.0	1.0	3472	tags=21%, list=21%, signal=26%	
PTEN_DN.V2_DN	PTEN_DN.V2_DN		133	-0.17039818	-0.7515259	0.8907563	1.0	1.0	6664	tags=41%, list=39%, signal=68%	
RELA_DN.V1_UP	RELA_DN.V1_UP		134	-0.18218751	-0.74659884	0.8814935	1.0	1.0	5720	tags=35%, list=34%, signal=53%	
ESC_V6.5_UP_EARLY.V1_UP	ESC_V6.5_UP_EARLY.V1_UP		149	-0.16584142	-0.7369857	0.9585406	1.0	1.0	5286	tags=31%, list=31%, signal=44%	
KRAS.PROSTATE_UP.V1_DN	KRAS.PROSTATE_UP.V1_DN		116	-0.1869303	-0.73097765	0.8985737	1.0	1.0	1146	tags=10%, list=7%, signal=11%	
STK33_NOMO_DN	STK33_NOMO_DN		269	-0.16726853	-0.73019755	0.92903227	1.0	1.0	3242	tags=19%, list=19%, signal=23%	
PRC1_BMI_UP.V1_UP	PRC1_BMI_UP.V1_UP		163	-0.17758533	-0.7219734	0.92045456	1.0	1.0	4242	tags=24%, list=25%, signal=32%	
CTIP_DN.V1_UP	CTIP_DN.V1_UP		109	-0.19531389	-0.71997106	0.8781645	0.9959259	1.0	4098	tags=28%, list=24%, signal=36%	
LTE2_UP.V1_DN	LTE2_UP.V1_DN		193	-0.18750352	-0.7144277	0.85106385	0.9917909	1.0	5302	tags=34%, list=31%, signal=48%	
AKT_UP_MTOR_DN.V1_UP	AKT_UP_MTOR_DN.V1_UP		169	-0.16902386	-0.70867586	0.95229983	0.98751336	1.0	6231	tags=38%, list=37%, signal=60%	
SNF5_DN.V1_DN	SNF5_DN.V1_DN		142	-0.16541082	-0.7079389	0.9437037	0.97668636	1.0	5637	tags=35%, list=33%, signal=52%	
PDGF_UP.V1_UP	PDGF_UP.V1_UP		138	-0.16230188	-0.68826836	0.9271758	0.9879677	1.0	3054	tags=17%, list=18%, signal=20%	
STK33_DN	STK33_DN		268	-0.15079056	-0.6727721	0.9842767	0.99250007	1.0	3342	tags=18%, list=20%, signal=22%	
BCAT.100_UP.V1_UP	BCAT.100_UP.V1_UP		46	-0.1762097	-0.66428286	0.9351852	0.98855793	1.0	5132	tags=30%, list=30%, signal=44%	
CSR_LATE_UP.V1_DN	CSR_LATE_UP.V1_DN		145	-0.15745758	-0.6605789	0.9513889	0.98029304	1.0	4198	tags=23%, list=25%, signal=30%	
EGFR_UP.V1_DN	EGFR_UP.V1_DN		192	-0.15219441	-0.65289855	0.97773975	0.9757907	1.0	4930	tags=27%, list=29%, signal=38%	
VEGF_A_UP.V1_DN	VEGF_A_UP.V1_DN		192	-0.1810073	-0.6325563	0.8865248	0.9780063	1.0	4154	tags=26%, list=25%, signal=34%	
PRC2_EED_DN.V1_UP	PRC2_EED_DN.V1_UP		170	-0.14835382	-0.61572343	0.99512196	0.97654575	1.0	3800	tags=21%, list=22%, signal=26%	
SINGH_KRAS_DEPENDENCY_SIGNATURE	SINGH_KRAS_DEPENDENCY_SIGNATURE		20	-0.22036442	-0.5252088	0.91803277	0.9921773	1.0	7651	tags=55%, list=45%, signal=100%	
