NAME	TITLE	SCORE	
MARCHF2	membrane associated ring-CH-type finger 2 [Source:HGNC Symbol;Acc:HGNC:28038]	0.23973417	
PCDHGB1	protocadherin gamma subfamily B, 1 [Source:HGNC Symbol;Acc:HGNC:8708]	0.23970342	
NECAP2	NECAP endocytosis associated 2 [Source:HGNC Symbol;Acc:HGNC:25528]	0.23931904	
BCAR1	BCAR1 scaffold protein, Cas family member [Source:HGNC Symbol;Acc:HGNC:971]	0.23827711	
SLC15A3	solute carrier family 15 member 3 [Source:HGNC Symbol;Acc:HGNC:18068]	0.23796006	
MARCO	macrophage receptor with collagenous structure [Source:HGNC Symbol;Acc:HGNC:6895]	0.23774222	
GALR2	galanin receptor 2 [Source:HGNC Symbol;Acc:HGNC:4133]	0.23748831	
OPTN	optineurin [Source:HGNC Symbol;Acc:HGNC:17142]	0.23745896	
RBM23	RNA binding motif protein 23 [Source:HGNC Symbol;Acc:HGNC:20155]	0.23714736	
ABTB2	ankyrin repeat and BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23842]	0.23691395	
FCGR2B	Fc gamma receptor IIb [Source:HGNC Symbol;Acc:HGNC:3618]	0.23686188	
TMEM43	transmembrane protein 43 [Source:HGNC Symbol;Acc:HGNC:28472]	0.23683071	
CYP2C18	cytochrome P450 family 2 subfamily C member 18 [Source:HGNC Symbol;Acc:HGNC:2620]	0.2360346	
EFCAB10	EF-hand calcium binding domain 10 [Source:HGNC Symbol;Acc:HGNC:34531]	0.23596989	
LILRA3	leukocyte immunoglobulin like receptor A3 [Source:HGNC Symbol;Acc:HGNC:6604]	0.23566477	
CISH	cytokine inducible SH2 containing protein [Source:HGNC Symbol;Acc:HGNC:1984]	0.23559608	
GPR68	G protein-coupled receptor 68 [Source:HGNC Symbol;Acc:HGNC:4519]	0.2349377	
RAC1	Rac family small GTPase 1 [Source:HGNC Symbol;Acc:HGNC:9801]	0.234035	
TGFB2	transforming growth factor beta 2 [Source:HGNC Symbol;Acc:HGNC:11768]	0.23385692	
PLIN2	perilipin 2 [Source:HGNC Symbol;Acc:HGNC:248]	0.23377009	
SPMIP6	sperm microtubule inner protein 6 [Source:HGNC Symbol;Acc:HGNC:19919]	0.23369627	
PCDHB7	protocadherin beta 7 [Source:HGNC Symbol;Acc:HGNC:8692]	0.23339254	
IL17RA	interleukin 17 receptor A [Source:HGNC Symbol;Acc:HGNC:5985]	0.23305295	
PLAC1	placenta enriched 1 [Source:HGNC Symbol;Acc:HGNC:9044]	0.23303081	
ISL2	ISL LIM homeobox 2 [Source:HGNC Symbol;Acc:HGNC:18524]	0.23296471	
BIRC3	baculoviral IAP repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:591]	0.23294905	
EFHB	EF-hand domain family member B [Source:HGNC Symbol;Acc:HGNC:26330]	0.2325992	
CLP1	cleavage factor polyribonucleotide kinase subunit 1 [Source:HGNC Symbol;Acc:HGNC:16999]	0.23254327	
VAMP5	vesicle associated membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:12646]	0.23253706	
KCNE1	potassium voltage-gated channel subfamily E regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:6240]	0.23215894	
TUBB3	tubulin beta 3 class III [Source:HGNC Symbol;Acc:HGNC:20772]	0.23169841	
FLOT2	flotillin 2 [Source:HGNC Symbol;Acc:HGNC:3758]	0.23164846	
VSTM2L	V-set and transmembrane domain containing 2 like [Source:HGNC Symbol;Acc:HGNC:16096]	0.23159958	
HEBP1	heme binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17176]	0.23141742	
ATP6V0D1	ATPase H+ transporting V0 subunit d1 [Source:HGNC Symbol;Acc:HGNC:13724]	0.23118971	
B4GALT5	beta-1,4-galactosyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:928]	0.23115659	
ZYX	zyxin [Source:HGNC Symbol;Acc:HGNC:13200]	0.23082528	
CHST11	carbohydrate sulfotransferase 11 [Source:HGNC Symbol;Acc:HGNC:17422]	0.23078828	
SIGLEC7	sialic acid binding Ig like lectin 7 [Source:HGNC Symbol;Acc:HGNC:10876]	0.23063001	
KCTD21	potassium channel tetramerization domain containing 21 [Source:HGNC Symbol;Acc:HGNC:27452]	0.23017725	
TUBA4B	tubulin alpha 4b [Source:HGNC Symbol;Acc:HGNC:18637]	0.22989872	
FPR2	formyl peptide receptor 2 [Source:HGNC Symbol;Acc:HGNC:3827]	0.2295238	
SDC4	syndecan 4 [Source:HGNC Symbol;Acc:HGNC:10661]	0.2294085	
MAP1LC3B2	microtubule associated protein 1 light chain 3 beta 2 [Source:HGNC Symbol;Acc:HGNC:34390]	0.2292563	
TRIM35	tripartite motif containing 35 [Source:HGNC Symbol;Acc:HGNC:16285]	0.22875103	
HMOX2	heme oxygenase 2 [Source:HGNC Symbol;Acc:HGNC:5014]	0.22842357	
RIC8A	RIC8 guanine nucleotide exchange factor A [Source:HGNC Symbol;Acc:HGNC:29550]	0.22842088	
LTK	leukocyte receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6721]	0.22802892	
TBC1D1	TBC1 domain family member 1 [Source:HGNC Symbol;Acc:HGNC:11578]	0.22795238	
PGAM4	phosphoglycerate mutase family member 4 [Source:HGNC Symbol;Acc:HGNC:21731]	0.22783537	
PIGS	phosphatidylinositol glycan anchor biosynthesis class S [Source:HGNC Symbol;Acc:HGNC:14937]	0.22778521	
HMGA2	high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009]	0.22766434	
ARSI	arylsulfatase family member I [Source:HGNC Symbol;Acc:HGNC:32521]	0.22753163	
ALDH1A3	aldehyde dehydrogenase 1 family member A3 [Source:HGNC Symbol;Acc:HGNC:409]	0.22731751	
ZDHHC5	zinc finger DHHC-type palmitoyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:18472]	0.22717087	
SURF4	surfeit 4 [Source:HGNC Symbol;Acc:HGNC:11476]	0.2270951	
MARVELD1	MARVEL domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28674]	0.22675581	
HRH1	histamine receptor H1 [Source:HGNC Symbol;Acc:HGNC:5182]	0.22674854	
ITGB2	integrin subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:6155]	0.22666092	
SH2D4B	SH2 domain containing 4B [Source:HGNC Symbol;Acc:HGNC:31440]	0.2261783	
AFAP1L2	actin filament associated protein 1 like 2 [Source:HGNC Symbol;Acc:HGNC:25901]	0.22615767	
TCF12-DT	TCF12 divergent transcript [Source:HGNC Symbol;Acc:HGNC:27078]	0.22608742	
FAM120AOS	family with sequence similarity 120 member A opposite strand [Source:HGNC Symbol;Acc:HGNC:23389]	0.22605266	
BCAS3	BCAS3 microtubule associated cell migration factor [Source:HGNC Symbol;Acc:HGNC:14347]	0.22563492	
ARHGEF18	Rho/Rac guanine nucleotide exchange factor 18 [Source:HGNC Symbol;Acc:HGNC:17090]	0.22552867	
DBNL	drebrin like [Source:HGNC Symbol;Acc:HGNC:2696]	0.2249821	
LRRC3	leucine rich repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:14965]	0.2248783	
C6orf15	chromosome 6 open reading frame 15 [Source:HGNC Symbol;Acc:HGNC:13927]	0.22481489	
CAMSAP1	calmodulin regulated spectrin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:19946]	0.22477114	
RIPOR1	RHO family interacting cell polarization regulator 1 [Source:HGNC Symbol;Acc:HGNC:25836]	0.22462513	
ADCY2	adenylate cyclase 2 [Source:HGNC Symbol;Acc:HGNC:233]	0.22435626	
ILK	integrin linked kinase [Source:HGNC Symbol;Acc:HGNC:6040]	0.22405101	
IRAK2	interleukin 1 receptor associated kinase 2 [Source:HGNC Symbol;Acc:HGNC:6113]	0.22399692	
ARHGAP1	Rho GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:673]	0.22387874	
TMEM176B	transmembrane protein 176B [Source:HGNC Symbol;Acc:HGNC:29596]	0.22338976	
AMPD3	adenosine monophosphate deaminase 3 [Source:HGNC Symbol;Acc:HGNC:470]	0.22324397	
PIEZO1	piezo type mechanosensitive ion channel component 1 (Er blood group) [Source:HGNC Symbol;Acc:HGNC:28993]	0.22248822	
NBL1	NBL1, DAN family BMP antagonist [Source:HGNC Symbol;Acc:HGNC:7650]	0.22134605	
FAM220A	family with sequence similarity 220 member A [Source:HGNC Symbol;Acc:HGNC:22422]	0.22118898	
FOXJ1	forkhead box J1 [Source:HGNC Symbol;Acc:HGNC:3816]	0.22090197	
LRRN1	leucine rich repeat neuronal 1 [Source:HGNC Symbol;Acc:HGNC:20980]	0.22076163	
SLC25A43	solute carrier family 25 member 43 [Source:HGNC Symbol;Acc:HGNC:30557]	0.22053292	
SLC12A4	solute carrier family 12 member 4 [Source:HGNC Symbol;Acc:HGNC:10913]	0.22033212	
SNTN	sentan, cilia apical structure protein [Source:HGNC Symbol;Acc:HGNC:33706]	0.22032848	
GNA12	G protein subunit alpha 12 [Source:HGNC Symbol;Acc:HGNC:4380]	0.22026877	
DCBLD2	discoidin, CUB and LCCL domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24627]	0.2201166	
ITGAM	integrin subunit alpha M [Source:HGNC Symbol;Acc:HGNC:6149]	0.21998163	
CRYGN	crystallin gamma N [Source:HGNC Symbol;Acc:HGNC:20458]	0.21973506	
GALNT2	polypeptide N-acetylgalactosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:4124]	0.21967569	
KCNH3	potassium voltage-gated channel subfamily H member 3 [Source:HGNC Symbol;Acc:HGNC:6252]	0.21965638	
EHD1	EH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:3242]	0.21960533	
PSMD2	proteasome 26S subunit ubiquitin receptor, non-ATPase 2 [Source:HGNC Symbol;Acc:HGNC:9559]	0.21953765	
C11orf68	chromosome 11 open reading frame 68 [Source:HGNC Symbol;Acc:HGNC:28801]	0.21919224	
AAR2	AAR2 splicing factor [Source:HGNC Symbol;Acc:HGNC:15886]	0.21905108	
ANGPTL2	angiopoietin like 2 [Source:HGNC Symbol;Acc:HGNC:490]	0.21891424	
EIF1AD	eukaryotic translation initiation factor 1A domain containing [Source:HGNC Symbol;Acc:HGNC:28147]	0.21888481	
TGFB1I1	transforming growth factor beta 1 induced transcript 1 [Source:HGNC Symbol;Acc:HGNC:11767]	0.21858214	
MAN1B1	mannosidase alpha class 1B member 1 [Source:HGNC Symbol;Acc:HGNC:6823]	0.21857797	
FLNA	filamin A [Source:HGNC Symbol;Acc:HGNC:3754]	0.21813944	
NOP14-AS1	NOP14 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:20205]	0.21769556	
ALOX5AP	arachidonate 5-lipoxygenase activating protein [Source:HGNC Symbol;Acc:HGNC:436]	0.21760139	
PCSK5	proprotein convertase subtilisin/kexin type 5 [Source:HGNC Symbol;Acc:HGNC:8747]	0.21745487	
HLA-E	major histocompatibility complex, class I, E [Source:HGNC Symbol;Acc:HGNC:4962]	0.21697135	
TMEM176A	transmembrane protein 176A [Source:HGNC Symbol;Acc:HGNC:24930]	0.2166411	
VWA3B	von Willebrand factor A domain containing 3B [Source:HGNC Symbol;Acc:HGNC:28385]	0.21633443	
LMAN2L	lectin, mannose binding 2 like [Source:HGNC Symbol;Acc:HGNC:19263]	0.21621881	
AKR1E2	aldo-keto reductase family 1 member E2 [Source:HGNC Symbol;Acc:HGNC:23437]	0.21616678	
ZFYVE1	zinc finger FYVE-type containing 1 [Source:HGNC Symbol;Acc:HGNC:13180]	0.2160288	
UBTD1	ubiquitin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25683]	0.2158448	
ARL4C	ADP ribosylation factor like GTPase 4C [Source:HGNC Symbol;Acc:HGNC:698]	0.2157915	
AADAC	arylacetamide deacetylase [Source:HGNC Symbol;Acc:HGNC:17]	0.21563104	
SQOR	sulfide quinone oxidoreductase [Source:HGNC Symbol;Acc:HGNC:20390]	0.21502796	
FKBP9	FKBP prolyl isomerase 9 [Source:HGNC Symbol;Acc:HGNC:3725]	0.21438168	
MCEMP1	mast cell expressed membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:27291]	0.21409264	
NOD2	nucleotide binding oligomerization domain containing 2 [Source:HGNC Symbol;Acc:HGNC:5331]	0.21408561	
ITGA5	integrin subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:6141]	0.21408555	
RPS6KA2	ribosomal protein S6 kinase A2 [Source:HGNC Symbol;Acc:HGNC:10431]	0.21346292	
CD276	CD276 molecule [Source:HGNC Symbol;Acc:HGNC:19137]	0.21339823	
ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif 2 [Source:HGNC Symbol;Acc:HGNC:218]	0.21329686	
UBE2Z	ubiquitin conjugating enzyme E2 Z [Source:HGNC Symbol;Acc:HGNC:25847]	0.21307212	
C15orf39	chromosome 15 open reading frame 39 [Source:HGNC Symbol;Acc:HGNC:24497]	0.21291892	
CTSL	cathepsin L [Source:HGNC Symbol;Acc:HGNC:2537]	0.21257836	
C7orf57	chromosome 7 open reading frame 57 [Source:HGNC Symbol;Acc:HGNC:22247]	0.21252926	
POLR2E	RNA polymerase II, I and III subunit E [Source:HGNC Symbol;Acc:HGNC:9192]	0.21246281	
C6orf132	chromosome 6 open reading frame 132 [Source:HGNC Symbol;Acc:HGNC:21288]	0.21235491	
L3MBTL4	L3MBTL histone methyl-lysine binding protein 4 [Source:HGNC Symbol;Acc:HGNC:26677]	0.21217375	
TREM1	triggering receptor expressed on myeloid cells 1 [Source:HGNC Symbol;Acc:HGNC:17760]	0.21213004	
HLA-DQA1	major histocompatibility complex, class II, DQ alpha 1 [Source:HGNC Symbol;Acc:HGNC:4942]	0.21156889	
TOX4	TOX high mobility group box family member 4 [Source:HGNC Symbol;Acc:HGNC:20161]	0.21121748	
GRINA	glutamate ionotropic receptor NMDA type subunit associated protein 1 [Source:HGNC Symbol;Acc:HGNC:4589]	0.21107557	
BATF	basic leucine zipper ATF-like transcription factor [Source:HGNC Symbol;Acc:HGNC:958]	0.21102092	
FN1	fibronectin 1 [Source:HGNC Symbol;Acc:HGNC:3778]	0.21102028	
PTPN1	protein tyrosine phosphatase non-receptor type 1 [Source:HGNC Symbol;Acc:HGNC:9642]	0.21092111	
ATP8B3	ATPase phospholipid transporting 8B3 [Source:HGNC Symbol;Acc:HGNC:13535]	0.21088633	
NKX3-1	NK3 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7838]	0.21073961	
CD300LF	CD300 molecule like family member f [Source:HGNC Symbol;Acc:HGNC:29883]	0.21069434	
ANXA8	annexin A8 [Source:HGNC Symbol;Acc:HGNC:546]	0.21066298	
GLB1	galactosidase beta 1 [Source:HGNC Symbol;Acc:HGNC:4298]	0.21058123	
DDX19A	DEAD-box helicase 19A [Source:HGNC Symbol;Acc:HGNC:25628]	0.21021494	
ROPN1L	rhophilin associated tail protein 1 like [Source:HGNC Symbol;Acc:HGNC:24060]	0.21018946	
YKT6	YKT6 v-SNARE homolog [Source:HGNC Symbol;Acc:HGNC:16959]	0.20992327	
SENP2	SUMO specific peptidase 2 [Source:HGNC Symbol;Acc:HGNC:23116]	0.2098068	
PTGS1	prostaglandin-endoperoxide synthase 1 [Source:HGNC Symbol;Acc:HGNC:9604]	0.20966214	
TMEM250	transmembrane protein 250 [Source:HGNC Symbol;Acc:HGNC:31009]	0.20962933	
STX4	syntaxin 4 [Source:HGNC Symbol;Acc:HGNC:11439]	0.20958817	
CDHR5	cadherin related family member 5 [Source:HGNC Symbol;Acc:HGNC:7521]	0.20952821	
NUB1	negative regulator of ubiquitin like proteins 1 [Source:HGNC Symbol;Acc:HGNC:17623]	0.20928015	
PSMB9	proteasome 20S subunit beta 9 [Source:HGNC Symbol;Acc:HGNC:9546]	0.20924665	
TMEM185A	transmembrane protein 185A [Source:HGNC Symbol;Acc:HGNC:17125]	0.20920582	
MLXIP	MLX interacting protein [Source:HGNC Symbol;Acc:HGNC:17055]	0.20900278	
MGAT2	alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7045]	0.20900235	
RAB5C	RAB5C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9785]	0.20884354	
FAM20C	FAM20C golgi associated secretory pathway kinase [Source:HGNC Symbol;Acc:HGNC:22140]	0.20836194	
RIN3	Ras and Rab interactor 3 [Source:HGNC Symbol;Acc:HGNC:18751]	0.20832603	
SIGLEC14	sialic acid binding Ig like lectin 14 [Source:HGNC Symbol;Acc:HGNC:32926]	0.2082784	
NELL2	neural EGFL like 2 [Source:HGNC Symbol;Acc:HGNC:7751]	0.2077524	
UBE2L6	ubiquitin conjugating enzyme E2 L6 [Source:HGNC Symbol;Acc:HGNC:12490]	0.2077493	
CDHR3	cadherin related family member 3 [Source:HGNC Symbol;Acc:HGNC:26308]	0.20768102	
PDLIM4	PDZ and LIM domain 4 [Source:HGNC Symbol;Acc:HGNC:16501]	0.20725065	
