NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GCNP_SHH_UP_EARLY.V1_UP	GCNP_SHH_UP_EARLY.V1_UP		164	-0.29633087	-1.1705184	0.28544423	0.7558116	1.0	5411	tags=38%, list=32%, signal=56%	
MEK_UP.V1_DN	MEK_UP.V1_DN		189	-0.29684404	-1.1701624	0.26678765	0.7374981	1.0	4694	tags=34%, list=28%, signal=46%	
ESC_J1_UP_EARLY.V1_UP	ESC_J1_UP_EARLY.V1_UP		164	-0.25723866	-1.1676346	0.18558282	0.72721756	1.0	4951	tags=35%, list=29%, signal=49%	
ALK_DN.V1_DN	ALK_DN.V1_DN		115	-0.2859419	-1.1566402	0.22005989	0.7446494	1.0	1547	tags=17%, list=9%, signal=18%	
KRAS.LUNG.BREAST_UP.V1_DN	KRAS.LUNG.BREAST_UP.V1_DN		116	-0.29433364	-1.1469977	0.25773194	0.75910586	1.0	4775	tags=36%, list=28%, signal=50%	
PDGF_ERK_DN.V1_UP	PDGF_ERK_DN.V1_UP		129	-0.25078073	-1.1416512	0.20289855	0.7597223	1.0	4678	tags=33%, list=28%, signal=46%	
BCAT_GDS748_DN	BCAT_GDS748_DN		41	-0.30160943	-1.1405617	0.27142859	0.7462002	1.0	1856	tags=20%, list=11%, signal=22%	
YAP1_DN	YAP1_DN		36	-0.327438	-1.1340839	0.2777778	0.74952924	1.0	3522	tags=28%, list=21%, signal=35%	
PGF_UP.V1_UP	PGF_UP.V1_UP		188	-0.35041714	-1.1335924	0.34268537	0.7344411	1.0	3866	tags=32%, list=23%, signal=41%	
MEL18_DN.V1_DN	MEL18_DN.V1_DN		143	-0.2748719	-1.1199272	0.30981067	0.7603392	1.0	4975	tags=38%, list=29%, signal=54%	
STK33_SKM_DN	STK33_SKM_DN		253	-0.25025013	-1.1133218	0.290625	0.7647135	1.0	4089	tags=26%, list=24%, signal=34%	
KRAS.PROSTATE_UP.V1_UP	KRAS.PROSTATE_UP.V1_UP		119	-0.29295856	-1.107565	0.3317152	0.7679934	1.0	2527	tags=20%, list=15%, signal=24%	
IL2_UP.V1_DN	IL2_UP.V1_DN		173	-0.26444283	-1.0914434	0.3283082	0.80282915	1.0	3816	tags=28%, list=23%, signal=35%	
PTEN_DN.V1_DN	PTEN_DN.V1_DN		149	-0.28894982	-1.0865796	0.37118644	0.80209345	1.0	3768	tags=27%, list=22%, signal=34%	
CRX_DN.V1_DN	CRX_DN.V1_DN		123	-0.25465596	-1.0858753	0.33387098	0.7888665	1.0	2519	tags=18%, list=15%, signal=21%	
SRC_UP.V1_DN	SRC_UP.V1_DN		156	-0.24484392	-1.0783659	0.3105691	0.79723936	1.0	5656	tags=41%, list=33%, signal=61%	
KRAS.KIDNEY_UP.V1_DN	KRAS.KIDNEY_UP.V1_DN		110	-0.27647027	-1.0775625	0.34065935	0.7850671	1.0	4188	tags=32%, list=25%, signal=42%	
DCA_UP.V1_UP	DCA_UP.V1_UP		145	-0.2510553	-1.0772667	0.32511556	0.7720383	1.0	5900	tags=39%, list=35%, signal=60%	
PTEN_DN.V2_DN	PTEN_DN.V2_DN		133	-0.24579832	-1.0768604	0.33333334	0.75963116	1.0	4474	tags=29%, list=26%, signal=39%	
TGFB_UP.V1_DN	TGFB_UP.V1_DN		177	-0.23349328	-1.0676763	0.3386076	0.7707743	1.0	5151	tags=31%, list=30%, signal=44%	
KRAS.LUNG.BREAST_UP.V1_UP	KRAS.LUNG.BREAST_UP.V1_UP		119	-0.27949947	-1.0672861	0.34870318	0.7585666	1.0	4493	tags=36%, list=27%, signal=49%	
PRC2_SUZ12_UP.V1_UP	PRC2_SUZ12_UP.V1_UP		165	-0.25235745	-1.0617578	0.37666667	0.762131	1.0	2936	tags=19%, list=17%, signal=23%	
SRC_UP.V1_UP	SRC_UP.V1_UP		142	-0.28511265	-1.0601778	0.40728477	0.75351566	1.0	3709	tags=26%, list=22%, signal=33%	
BMI1_DN_MEL18_DN.V1_DN	BMI1_DN_MEL18_DN.V1_DN		142	-0.26991487	-1.0505005	0.3846154	0.7684029	1.0	5139	tags=38%, list=30%, signal=54%	
JNK_DN.V1_DN	JNK_DN.V1_DN		162	-0.24452914	-1.0493014	0.38294575	0.75885916	1.0	5145	tags=36%, list=30%, signal=51%	
KRAS.LUNG_UP.V1_UP	KRAS.LUNG_UP.V1_UP		114	-0.2732338	-1.0471225	0.40797547	0.7523075	1.0	4493	tags=36%, list=27%, signal=49%	
ESC_J1_UP_LATE.V1_DN	ESC_J1_UP_LATE.V1_DN		161	-0.2350586	-1.0467651	0.35579938	0.74134624	1.0	2782	tags=20%, list=16%, signal=24%	
KRAS.600.LUNG.BREAST_UP.V1_DN	KRAS.600.LUNG.BREAST_UP.V1_DN		233	-0.25461876	-1.0429529	0.3887195	0.7399516	1.0	4667	tags=30%, list=28%, signal=41%	
KRAS.LUNG_UP.V1_DN	KRAS.LUNG_UP.V1_DN		115	-0.2607594	-1.029515	0.40611354	0.7636529	1.0	5889	tags=39%, list=35%, signal=60%	
IL21_UP.V1_UP	IL21_UP.V1_UP		161	-0.24195968	-1.0244898	0.4256651	0.7647026	1.0	4629	tags=31%, list=27%, signal=42%	
AKT_UP_MTOR_DN.V1_DN	AKT_UP_MTOR_DN.V1_DN		179	-0.22705323	-1.020772	0.40895522	0.7634695	1.0	3432	tags=23%, list=20%, signal=28%	
KRAS.DF.V1_DN	KRAS.DF.V1_DN		174	-0.23466165	-1.0202389	0.39412674	0.7539311	1.0	5572	tags=35%, list=33%, signal=52%	
CSR_EARLY_UP.V1_DN	CSR_EARLY_UP.V1_DN		124	-0.25382975	-1.0130193	0.39298892	0.76272434	1.0	5523	tags=40%, list=33%, signal=58%	
RELA_DN.V1_UP	RELA_DN.V1_UP		134	-0.24405728	-1.0113231	0.41815236	0.7562993	1.0	4746	tags=31%, list=28%, signal=43%	
PRC2_EED_DN.V1_UP	PRC2_EED_DN.V1_UP		170	-0.24236348	-1.0067033	0.4764398	0.7583316	1.0	3163	tags=21%, list=19%, signal=25%	
PGF_UP.V1_DN	PGF_UP.V1_DN		163	-0.24793786	-1.0012672	0.456869	0.7616305	1.0	2415	tags=17%, list=14%, signal=20%	
ALK_DN.V1_UP	ALK_DN.V1_UP		118	-0.2653156	-0.9977107	0.44976816	0.7604637	1.0	2388	tags=21%, list=14%, signal=24%	
PRC1_BMI_UP.V1_DN	PRC1_BMI_UP.V1_DN		149	-0.23245126	-0.9952113	0.46755162	0.7568289	1.0	4184	tags=26%, list=25%, signal=34%	
PKCA_DN.V1_UP	PKCA_DN.V1_UP		139	-0.24834727	-0.99390227	0.4703125	0.7503925	1.0	3001	tags=21%, list=18%, signal=25%	
DCA_UP.V1_DN	DCA_UP.V1_DN		164	-0.22540459	-0.991645	0.48251748	0.7463726	1.0	4014	tags=27%, list=24%, signal=35%	
ATM_DN.V1_DN	ATM_DN.V1_DN		113	-0.25166595	-0.9848413	0.4924623	0.75327975	1.0	3483	tags=26%, list=21%, signal=32%	
ESC_V6.5_UP_LATE.V1_DN	ESC_V6.5_UP_LATE.V1_DN		169	-0.21876857	-0.9663579	0.50625	0.7906127	1.0	2782	tags=18%, list=16%, signal=21%	
ERBB2_UP.V1_UP	ERBB2_UP.V1_UP		189	-0.22263028	-0.95772576	0.50759876	0.80330294	1.0	2992	tags=21%, list=18%, signal=25%	
VEGF_A_UP.V1_DN	VEGF_A_UP.V1_DN		192	-0.2677193	-0.9466204	0.5018382	0.82194364	1.0	6232	tags=41%, list=37%, signal=64%	
KRAS.DF.V1_UP	KRAS.DF.V1_UP		191	-0.21360135	-0.9445982	0.5463415	0.81657976	1.0	2129	tags=16%, list=13%, signal=18%	
SNF5_DN.V1_DN	SNF5_DN.V1_DN		142	-0.21740413	-0.9417195	0.56733525	0.8143663	1.0	4251	tags=27%, list=25%, signal=35%	
BCAT_GDS748_UP	BCAT_GDS748_UP		45	-0.25681478	-0.9408873	0.5591572	0.8065443	1.0	3231	tags=22%, list=19%, signal=27%	
KRAS.AMP.LUNG_UP.V1_DN	KRAS.AMP.LUNG_UP.V1_DN		118	-0.23565955	-0.935295	0.5492958	0.81079185	1.0	5203	tags=33%, list=31%, signal=47%	
ATF2_UP.V1_DN	ATF2_UP.V1_DN		179	-0.24152449	-0.9312575	0.55300355	0.81114656	1.0	5357	tags=38%, list=32%, signal=55%	
ATM_DN.V1_UP	ATM_DN.V1_UP		118	-0.23326667	-0.92709965	0.5667167	0.8122026	1.0	4473	tags=31%, list=26%, signal=41%	
P53_DN.V1_DN	P53_DN.V1_DN		190	-0.2616926	-0.9261543	0.54862386	0.8052249	1.0	4952	tags=34%, list=29%, signal=47%	
CTIP_DN.V1_DN	CTIP_DN.V1_DN		114	-0.23066105	-0.9240334	0.557508	0.8011668	1.0	2234	tags=16%, list=13%, signal=18%	
ESC_V6.5_UP_EARLY.V1_UP	ESC_V6.5_UP_EARLY.V1_UP		149	-0.21074386	-0.9187514	0.60932475	0.8045398	1.0	5283	tags=32%, list=31%, signal=46%	
ATF2_UP.V1_UP	ATF2_UP.V1_UP		161	-0.22073412	-0.9123104	0.60152674	0.8105661	1.0	3082	tags=20%, list=18%, signal=24%	
KRAS.AMP.LUNG_UP.V1_UP	KRAS.AMP.LUNG_UP.V1_UP		107	-0.25122905	-0.90585464	0.5939086	0.81744236	1.0	3777	tags=27%, list=22%, signal=35%	
RAPA_EARLY_UP.V1_UP	RAPA_EARLY_UP.V1_UP		149	-0.20133622	-0.90142775	0.679049	0.81939083	1.0	4351	tags=28%, list=26%, signal=37%	
JAK2_DN.V1_UP	JAK2_DN.V1_UP		142	-0.2241112	-0.89908093	0.62593144	0.8163738	1.0	4063	tags=24%, list=24%, signal=31%	
RAF_UP.V1_DN	RAF_UP.V1_DN		190	-0.23058952	-0.8982652	0.63461536	0.8096204	1.0	4562	tags=30%, list=27%, signal=41%	
RPS14_DN.V1_DN	RPS14_DN.V1_DN		182	-0.23311336	-0.89451516	0.57050246	0.8098914	1.0	3926	tags=24%, list=23%, signal=30%	
LTE2_UP.V1_UP	LTE2_UP.V1_UP		186	-0.20634022	-0.88440615	0.6677966	0.8244599	1.0	3313	tags=19%, list=20%, signal=24%	
CRX_NRL_DN.V1_UP	CRX_NRL_DN.V1_UP		130	-0.20509975	-0.88148296	0.6933744	0.8225538	1.0	4155	tags=23%, list=25%, signal=30%	
PRC2_SUZ12_UP.V1_DN	PRC2_SUZ12_UP.V1_DN		156	-0.20306452	-0.88109446	0.6647482	0.81506807	1.0	4253	tags=23%, list=25%, signal=31%	
PRC1_BMI_UP.V1_UP	PRC1_BMI_UP.V1_UP		163	-0.21569844	-0.8733926	0.6567164	0.8236739	1.0	5487	tags=35%, list=32%, signal=51%	
P53_DN.V2_UP	P53_DN.V2_UP		119	-0.22415183	-0.8644185	0.67460316	0.8352002	1.0	3293	tags=22%, list=19%, signal=27%	
ESC_V6.5_UP_LATE.V1_UP	ESC_V6.5_UP_LATE.V1_UP		174	-0.20282483	-0.84976053	0.71165645	0.8583333	1.0	2105	tags=15%, list=12%, signal=17%	
WNT_UP.V1_UP	WNT_UP.V1_UP		151	-0.19431537	-0.8301024	0.81641793	0.89053637	1.0	1276	tags=10%, list=8%, signal=11%	
TBK1.DF_DN	TBK1.DF_DN		284	-0.24394599	-0.81883335	0.65346533	0.90532637	1.0	5910	tags=40%, list=35%, signal=61%	
RB_DN.V1_UP	RB_DN.V1_UP		114	-0.21479075	-0.81179714	0.7208122	0.911376	1.0	5506	tags=34%, list=33%, signal=50%	
MYC_UP.V1_UP	MYC_UP.V1_UP		170	-0.22373627	-0.8093119	0.7082601	0.90723693	1.0	5061	tags=28%, list=30%, signal=40%	
RB_P107_DN.V1_DN	RB_P107_DN.V1_DN		125	-0.20300539	-0.79584455	0.7791096	0.9245665	1.0	4376	tags=26%, list=26%, signal=35%	
CRX_DN.V1_UP	CRX_DN.V1_UP		122	-0.18045054	-0.792648	0.87595713	0.92253083	1.0	2745	tags=16%, list=16%, signal=19%	
AKT_UP.V1_DN	AKT_UP.V1_DN		181	-0.1958972	-0.792398	0.77666664	0.91445976	1.0	2076	tags=15%, list=12%, signal=17%	
AKT_UP_MTOR_DN.V1_UP	AKT_UP_MTOR_DN.V1_UP		169	-0.18626563	-0.7867301	0.8336	0.91676646	1.0	3119	tags=19%, list=18%, signal=23%	
LEF1_UP.V1_UP	LEF1_UP.V1_UP		186	-0.21503784	-0.78570414	0.7353434	0.91041875	1.0	4033	tags=26%, list=24%, signal=34%	
KRAS.PROSTATE_UP.V1_DN	KRAS.PROSTATE_UP.V1_DN		116	-0.2022739	-0.7788017	0.81791043	0.91444355	1.0	5554	tags=34%, list=33%, signal=51%	
WNT_UP.V1_DN	WNT_UP.V1_DN		153	-0.1804772	-0.77535284	0.87112564	0.91210914	1.0	5155	tags=28%, list=30%, signal=40%	
E2F1_UP.V1_UP	E2F1_UP.V1_UP		184	-0.19201134	-0.7658154	0.74605954	0.92004144	1.0	5759	tags=35%, list=34%, signal=53%	
BCAT.100_UP.V1_UP	BCAT.100_UP.V1_UP		46	-0.20170414	-0.76237106	0.8333333	0.91768545	1.0	3292	tags=22%, list=19%, signal=27%	
BCAT_BILD_ET_AL_DN	BCAT_BILD_ET_AL_DN		45	-0.25293055	-0.76215154	0.7123288	0.91024405	1.0	3695	tags=27%, list=22%, signal=34%	
AKT_UP.V1_UP	AKT_UP.V1_UP		160	-0.20023832	-0.7575864	0.7948304	0.9098561	1.0	2963	tags=19%, list=17%, signal=23%	
NRL_DN.V1_UP	NRL_DN.V1_UP		128	-0.17234345	-0.75558347	0.9287975	0.90533316	1.0	4238	tags=23%, list=25%, signal=30%	
KRAS.600_UP.V1_DN	KRAS.600_UP.V1_DN		230	-0.17815624	-0.75184804	0.88259107	0.9032792	1.0	5889	tags=37%, list=35%, signal=56%	
CAMP_UP.V1_DN	CAMP_UP.V1_DN		196	-0.18345733	-0.7066605	0.8722628	0.95702434	1.0	5580	tags=33%, list=33%, signal=48%	
RB_P130_DN.V1_DN	RB_P130_DN.V1_DN		133	-0.18216257	-0.7056527	0.86702126	0.95017076	1.0	4898	tags=29%, list=29%, signal=41%	
EIF4E_DN	EIF4E_DN		99	-0.19975655	-0.6796194	0.85988486	0.9711138	1.0	6374	tags=45%, list=38%, signal=72%	
JNK_DN.V1_UP	JNK_DN.V1_UP		166	-0.16974834	-0.6751544	0.93739426	0.9677631	1.0	4692	tags=27%, list=28%, signal=36%	
LTE2_UP.V1_DN	LTE2_UP.V1_DN		193	-0.16805321	-0.64523584	0.9424861	0.98579675	1.0	3665	tags=19%, list=22%, signal=24%	
RB_P107_DN.V1_UP	RB_P107_DN.V1_UP		126	-0.19168058	-0.61966765	0.8848263	0.99384046	1.0	3802	tags=22%, list=22%, signal=28%	
SIRNA_EIF4GI_UP	SIRNA_EIF4GI_UP		93	-0.15883887	-0.6093832	0.96391755	0.99085075	1.0	2599	tags=14%, list=15%, signal=16%	
EIF4E_UP	EIF4E_UP		92	-0.19091463	-0.6076611	0.875	0.98388946	1.0	4880	tags=29%, list=29%, signal=41%	
CYCLIN_D1_KE_.V1_DN	CYCLIN_D1_KE_.V1_DN		167	-0.1535043	-0.60425884	0.97875816	0.97802716	1.0	4628	tags=26%, list=27%, signal=35%	
KRAS.50_UP.V1_DN	KRAS.50_UP.V1_DN		41	-0.18856886	-0.602962	0.9532164	0.9709149	1.0	6246	tags=37%, list=37%, signal=58%	
