NAME	TITLE	SCORE	
ROPN1B	rhophilin associated tail protein 1B [Source:HGNC Symbol;Acc:HGNC:31927]	0.2676219	
DYNLT2	dynein light chain Tctex-type 2 [Source:HGNC Symbol;Acc:HGNC:11695]	0.26662335	
FANCF	FA complementation group F [Source:HGNC Symbol;Acc:HGNC:3587]	0.2640984	
COPS7B	COP9 signalosome subunit 7B [Source:HGNC Symbol;Acc:HGNC:16760]	0.26328608	
DDB2	damage specific DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2718]	0.26267037	
MACC1	MET transcriptional regulator MACC1 [Source:HGNC Symbol;Acc:HGNC:30215]	0.26186195	
COX19	cytochrome c oxidase assembly factor COX19 [Source:HGNC Symbol;Acc:HGNC:28074]	0.26146433	
MSL1	MSL complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:27905]	0.26131064	
MTRF1	mitochondrial translation release factor 1 [Source:HGNC Symbol;Acc:HGNC:7469]	0.260907	
KLRA1P	killer cell lectin like receptor A1, pseudogene [Source:HGNC Symbol;Acc:HGNC:6372]	0.26057673	
THSD1P1	thrombospondin type 1 domain containing 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31375]	0.26048958	
TRIM67	tripartite motif containing 67 [Source:HGNC Symbol;Acc:HGNC:31859]	0.2604468	
ZNF785	zinc finger protein 785 [Source:HGNC Symbol;Acc:HGNC:26496]	0.26036543	
MIR17HG	miR-17-92a-1 cluster host gene [Source:HGNC Symbol;Acc:HGNC:23564]	0.26005635	
DIS3L2	DIS3 like 3'-5' exoribonuclease 2 [Source:HGNC Symbol;Acc:HGNC:28648]	0.25948572	
LINC00115	long intergenic non-protein coding RNA 115 [Source:HGNC Symbol;Acc:HGNC:26211]	0.2588291	
MTX2	metaxin 2 [Source:HGNC Symbol;Acc:HGNC:7506]	0.25817135	
UFM1	ubiquitin fold modifier 1 [Source:HGNC Symbol;Acc:HGNC:20597]	0.2580563	
ZNF137P	zinc finger protein 137, pseudogene [Source:HGNC Symbol;Acc:HGNC:12921]	0.25612167	
PCDHB19P	protocadherin beta 19 pseudogene [Source:HGNC Symbol;Acc:HGNC:14549]	0.25596634	
LTO1	LTO1 maturation factor of ABCE1 [Source:HGNC Symbol;Acc:HGNC:17589]	0.25572172	
WDR88	WD repeat domain 88 [Source:HGNC Symbol;Acc:HGNC:26999]	0.25463605	
UQCC1	ubiquinol-cytochrome c reductase complex assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:15891]	0.25377008	
ZNF177	zinc finger protein 177 [Source:HGNC Symbol;Acc:HGNC:12966]	0.2530404	
RBM33	RNA binding motif protein 33 [Source:HGNC Symbol;Acc:HGNC:27223]	0.2526114	
CLDN3	claudin 3 [Source:HGNC Symbol;Acc:HGNC:2045]	0.2519407	
LINC00471	long intergenic non-protein coding RNA 471 [Source:HGNC Symbol;Acc:HGNC:28668]	0.25132307	
CACNA1F	calcium voltage-gated channel subunit alpha1 F [Source:HGNC Symbol;Acc:HGNC:1393]	0.25055858	
CNTD1	cyclin N-terminal domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26847]	0.2502642	
MLLT6	MLLT6, PHD finger containing [Source:HGNC Symbol;Acc:HGNC:7138]	0.24934345	
IMPG1	interphotoreceptor matrix proteoglycan 1 [Source:HGNC Symbol;Acc:HGNC:6055]	0.24931458	
PAN3	poly(A) specific ribonuclease subunit PAN3 [Source:HGNC Symbol;Acc:HGNC:29991]	0.24886428	
GORAB	golgin, RAB6 interacting [Source:HGNC Symbol;Acc:HGNC:25676]	0.2470612	
CSAD	cysteine sulfinic acid decarboxylase [Source:HGNC Symbol;Acc:HGNC:18966]	0.24703187	
FBXO41	F-box protein 41 [Source:HGNC Symbol;Acc:HGNC:29409]	0.24675488	
TPTE2P1	TPTE2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:35196]	0.24639118	
RPS15AP10	ribosomal protein S15a pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:37001]	0.24638781	
C20orf203	chromosome 20 open reading frame 203 [Source:HGNC Symbol;Acc:HGNC:26592]	0.24632931	
LINC01003	long intergenic non-protein coding RNA 1003 [Source:HGNC Symbol;Acc:HGNC:48957]	0.24416389	
MRPL23-AS1	MRPL23 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:42812]	0.2438777	
CNOT11	CCR4-NOT transcription complex subunit 11 [Source:HGNC Symbol;Acc:HGNC:25217]	0.24369448	
TIA1	TIA1 cytotoxic granule associated RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11802]	0.24340089	
C19orf18	chromosome 19 open reading frame 18 [Source:HGNC Symbol;Acc:HGNC:28642]	0.24313109	
PCMTD2	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:15882]	0.24283206	
SPATA12	spermatogenesis associated 12 [Source:HGNC Symbol;Acc:HGNC:23221]	0.2424746	
RPL32P3	ribosomal protein L32 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:27024]	0.24184015	
LMX1B	LIM homeobox transcription factor 1 beta [Source:HGNC Symbol;Acc:HGNC:6654]	0.24062285	
PPP1R26	protein phosphatase 1 regulatory subunit 26 [Source:HGNC Symbol;Acc:HGNC:29089]	0.24033663	
ESRP2	epithelial splicing regulatory protein 2 [Source:HGNC Symbol;Acc:HGNC:26152]	0.24008048	
NKPD1	NTPase KAP family P-loop domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24739]	0.24004343	
ANKRD36	ankyrin repeat domain 36 [Source:HGNC Symbol;Acc:HGNC:24079]	0.23979338	
CCDC150	coiled-coil domain containing 150 [Source:HGNC Symbol;Acc:HGNC:26834]	0.23969768	
ABCA15P	ATP binding cassette subfamily A member 15, pseudogene [Source:HGNC Symbol;Acc:HGNC:34405]	0.23951843	
SRMS	src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites [Source:HGNC Symbol;Acc:HGNC:11298]	0.23951253	
CDC42EP5	CDC42 effector protein 5 [Source:HGNC Symbol;Acc:HGNC:17408]	0.23932682	
SFR1	SWI5 dependent homologous recombination repair protein 1 [Source:HGNC Symbol;Acc:HGNC:29574]	0.23901157	
RAB40B	RAB40B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18284]	0.2388481	
ZNF239	zinc finger protein 239 [Source:HGNC Symbol;Acc:HGNC:13031]	0.23855701	
LGR5	leucine rich repeat containing G protein-coupled receptor 5 [Source:HGNC Symbol;Acc:HGNC:4504]	0.23848784	
DLEU2	deleted in lymphocytic leukemia 2 [Source:HGNC Symbol;Acc:HGNC:13748]	0.23784448	
TCAP	titin-cap [Source:HGNC Symbol;Acc:HGNC:11610]	0.23779532	
STK11IP	serine/threonine kinase 11 interacting protein [Source:HGNC Symbol;Acc:HGNC:19184]	0.23716018	
PABPC1L	poly(A) binding protein cytoplasmic 1 like [Source:HGNC Symbol;Acc:HGNC:15797]	0.23709624	
ANO8	anoctamin 8 [Source:HGNC Symbol;Acc:HGNC:29329]	0.23688295	
CCDC183	coiled-coil domain containing 183 [Source:HGNC Symbol;Acc:HGNC:28236]	0.2364988	
SLC23A3	solute carrier family 23 member 3 [Source:HGNC Symbol;Acc:HGNC:20601]	0.23635715	
IRX5	iroquois homeobox 5 [Source:HGNC Symbol;Acc:HGNC:14361]	0.2362328	
ARHGAP27	Rho GTPase activating protein 27 [Source:HGNC Symbol;Acc:HGNC:31813]	0.2361375	
FBXL8	F-box and leucine rich repeat protein 8 [Source:HGNC Symbol;Acc:HGNC:17875]	0.23613344	
ABCC5	ATP binding cassette subfamily C member 5 [Source:HGNC Symbol;Acc:HGNC:56]	0.23534092	
PRH1	proline rich protein HaeIII subfamily 1 [Source:HGNC Symbol;Acc:HGNC:9366]	0.23506531	
PCDHB14	protocadherin beta 14 [Source:HGNC Symbol;Acc:HGNC:8685]	0.23493513	
DDX12P	DEAD/H-box helicase 12, pseudogene [Source:HGNC Symbol;Acc:HGNC:2737]	0.23456092	
KDM4B	lysine demethylase 4B [Source:HGNC Symbol;Acc:HGNC:29136]	0.23454909	
USP40	ubiquitin specific peptidase 40 [Source:HGNC Symbol;Acc:HGNC:20069]	0.23434329	
CBX8	chromobox 8 [Source:HGNC Symbol;Acc:HGNC:15962]	0.23430409	
BTBD18	BTB domain containing 18 [Source:HGNC Symbol;Acc:HGNC:37214]	0.23420873	
LINC00265	long intergenic non-protein coding RNA 265 [Source:HGNC Symbol;Acc:HGNC:28019]	0.23419185	
ZDHHC11	zinc finger DHHC-type containing 11 [Source:HGNC Symbol;Acc:HGNC:19158]	0.2337452	
SMPD4	sphingomyelin phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:32949]	0.23360553	
WHRN	whirlin [Source:HGNC Symbol;Acc:HGNC:16361]	0.23286073	
TTC14	tetratricopeptide repeat domain 14 [Source:HGNC Symbol;Acc:HGNC:24697]	0.23239492	
TEKTIP1	tektin bundle interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:34496]	0.23236038	
L3MBTL1	L3MBTL histone methyl-lysine binding protein 1 [Source:HGNC Symbol;Acc:HGNC:15905]	0.23210788	
TSSK6	testis specific serine kinase 6 [Source:HGNC Symbol;Acc:HGNC:30410]	0.23209028	
ZNF273	zinc finger protein 273 [Source:HGNC Symbol;Acc:HGNC:13067]	0.23204678	
ZNF513	zinc finger protein 513 [Source:HGNC Symbol;Acc:HGNC:26498]	0.23183116	
GTPBP3	GTP binding protein 3, mitochondrial [Source:HGNC Symbol;Acc:HGNC:14880]	0.23173825	
STX6	syntaxin 6 [Source:HGNC Symbol;Acc:HGNC:11441]	0.23144649	
ZNF814	zinc finger protein 814 [Source:HGNC Symbol;Acc:HGNC:33258]	0.23109965	
PNKD	PNKD metallo-beta-lactamase domain containing [Source:HGNC Symbol;Acc:HGNC:9153]	0.23089062	
SNORA8	small nucleolar RNA, H/ACA box 8 [Source:HGNC Symbol;Acc:HGNC:32596]	0.2308115	
THUMPD3-AS1	THUMPD3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44478]	0.2306802	
KCNH8	potassium voltage-gated channel subfamily H member 8 [Source:HGNC Symbol;Acc:HGNC:18864]	0.23035434	
DDX39B	DExD-box helicase 39B [Source:HGNC Symbol;Acc:HGNC:13917]	0.23019235	
IRF2BP2	interferon regulatory factor 2 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:21729]	0.22982128	
LY6G5B	lymphocyte antigen 6 family member G5B [Source:HGNC Symbol;Acc:HGNC:13931]	0.229751	
FAM221A	family with sequence similarity 221 member A [Source:HGNC Symbol;Acc:HGNC:27977]	0.22966057	
RBM39	RNA binding motif protein 39 [Source:HGNC Symbol;Acc:HGNC:15923]	0.22879079	
STK36	serine/threonine kinase 36 [Source:HGNC Symbol;Acc:HGNC:17209]	0.22855005	
RCOR3	REST corepressor 3 [Source:HGNC Symbol;Acc:HGNC:25594]	0.22839768	
PDXDC2P	pyridoxal dependent decarboxylase domain containing 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:27559]	0.22826777	
ZNF83	zinc finger protein 83 [Source:HGNC Symbol;Acc:HGNC:13158]	0.22798683	
LSM14B	LSM family member 14B [Source:HGNC Symbol;Acc:HGNC:15887]	0.22775777	
TNRC18	trinucleotide repeat containing 18 [Source:HGNC Symbol;Acc:HGNC:11962]	0.2271619	
TAS2R19	taste 2 receptor member 19 [Source:HGNC Symbol;Acc:HGNC:19108]	0.22699668	
WRAP73	WD repeat containing, antisense to TP73 [Source:HGNC Symbol;Acc:HGNC:12759]	0.22696078	
LINC00937	long intergenic non-protein coding RNA 937 [Source:HGNC Symbol;Acc:HGNC:48629]	0.22688246	
TSSK4	testis specific serine kinase 4 [Source:HGNC Symbol;Acc:HGNC:19825]	0.22659193	
AGAP7P	ArfGAP with GTPase domain, ankyrin repeat and PH domain 7, pseudogene [Source:HGNC Symbol;Acc:HGNC:23465]	0.2264972	
VN1R1	vomeronasal 1 receptor 1 [Source:HGNC Symbol;Acc:HGNC:13548]	0.22642522	
ARHGAP8	Rho GTPase activating protein 8 [Source:HGNC Symbol;Acc:HGNC:677]	0.22631747	
CDK3	cyclin dependent kinase 3 [Source:HGNC Symbol;Acc:HGNC:1772]	0.22604202	
GSE1	Gse1 coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:28979]	0.22596687	
ASB16-AS1	ASB16 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:25442]	0.22575228	
NEK3	NIMA related kinase 3 [Source:HGNC Symbol;Acc:HGNC:7746]	0.22574101	
LPIN3	lipin 3 [Source:HGNC Symbol;Acc:HGNC:14451]	0.22547081	
METTL17	methyltransferase like 17 [Source:HGNC Symbol;Acc:HGNC:19280]	0.22540805	
FAM72D	family with sequence similarity 72 member D [Source:HGNC Symbol;Acc:HGNC:33593]	0.22489491	
TBC1D3	TBC1 domain family member 3 [Source:HGNC Symbol;Acc:HGNC:19031]	0.22480349	
CDCA7L	cell division cycle associated 7 like [Source:HGNC Symbol;Acc:HGNC:30777]	0.22468106	
LTB4R	leukotriene B4 receptor [Source:HGNC Symbol;Acc:HGNC:6713]	0.22462907	
PRODH	proline dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:9453]	0.22456285	
LENG8	leukocyte receptor cluster member 8 [Source:HGNC Symbol;Acc:HGNC:15500]	0.22446264	
ZNF653	zinc finger protein 653 [Source:HGNC Symbol;Acc:HGNC:25196]	0.22426642	
FOXQ1	forkhead box Q1 [Source:HGNC Symbol;Acc:HGNC:20951]	0.22376294	
RAPGEFL1	Rap guanine nucleotide exchange factor like 1 [Source:HGNC Symbol;Acc:HGNC:17428]	0.22372225	
FNBP4	formin binding protein 4 [Source:HGNC Symbol;Acc:HGNC:19752]	0.22317763	
ZNF69	zinc finger protein 69 [Source:HGNC Symbol;Acc:HGNC:13138]	0.22309874	
ABCA17P	ATP binding cassette subfamily A member 17, pseudogene [Source:HGNC Symbol;Acc:HGNC:32972]	0.222781	
HSD17B7P2	hydroxysteroid 17-beta dehydrogenase 7 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:28120]	0.22223932	
RPS10P7	ribosomal protein S10 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:36423]	0.22219326	
HES1	hes family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:5192]	0.22204323	
NEU4	neuraminidase 4 [Source:HGNC Symbol;Acc:HGNC:21328]	0.22191207	
GSAP	gamma-secretase activating protein [Source:HGNC Symbol;Acc:HGNC:28042]	0.22111548	
THUMPD2	THUMP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:14890]	0.22102311	
KIAA1210	KIAA1210 [Source:HGNC Symbol;Acc:HGNC:29218]	0.2207785	
TOB1	transducer of ERBB2, 1 [Source:HGNC Symbol;Acc:HGNC:11979]	0.22076088	
SAXO5	stabilizer of axonemal microtubules 5 [Source:HGNC Symbol;Acc:HGNC:24745]	0.22038327	
BORA	BORA aurora kinase A activator [Source:HGNC Symbol;Acc:HGNC:24724]	0.22037813	
ZNF195	zinc finger protein 195 [Source:HGNC Symbol;Acc:HGNC:12986]	0.22030021	
ORC2	origin recognition complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:8488]	0.22011624	
PRR15	proline rich 15 [Source:HGNC Symbol;Acc:HGNC:22310]	0.22010317	
WDR90	WD repeat domain 90 [Source:HGNC Symbol;Acc:HGNC:26960]	0.22000557	
ZNF84	zinc finger protein 84 [Source:HGNC Symbol;Acc:HGNC:13159]	0.21997182	
SLC27A1	solute carrier family 27 member 1 [Source:HGNC Symbol;Acc:HGNC:10995]	0.21916685	
SNHG17	small nucleolar RNA host gene 17 [Source:HGNC Symbol;Acc:HGNC:48600]	0.21912333	
XRCC3	X-ray repair cross complementing 3 [Source:HGNC Symbol;Acc:HGNC:12830]	0.21895923	
TPT1-AS1	TPT1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43686]	0.21891017	
TMEM178A	transmembrane protein 178A [Source:HGNC Symbol;Acc:HGNC:28517]	0.2187848	
DCAF4L1	DDB1 and CUL4 associated factor 4 like 1 [Source:HGNC Symbol;Acc:HGNC:27723]	0.21846385	
CEP95	centrosomal protein 95 [Source:HGNC Symbol;Acc:HGNC:25141]	0.21832049	
TFAP4	transcription factor AP-4 [Source:HGNC Symbol;Acc:HGNC:11745]	0.21825348	
DIDO1	death inducer-obliterator 1 [Source:HGNC Symbol;Acc:HGNC:2680]	0.21808076	
TBC1D3C	TBC1 domain family member 3C [Source:HGNC Symbol;Acc:HGNC:24889]	0.2178538	
URAHP	urate (hydroxyiso-) hydrolase, pseudogene [Source:HGNC Symbol;Acc:HGNC:43695]	0.21763274	
SNHG20	small nucleolar RNA host gene 20 [Source:HGNC Symbol;Acc:HGNC:33099]	0.21763152	
RAVER1	ribonucleoprotein, PTB binding 1 [Source:HGNC Symbol;Acc:HGNC:30296]	0.21756592	
LUC7L3	LUC7 like 3 pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:24309]	0.21722585	
TYW5	tRNA-yW synthesizing protein 5 [Source:HGNC Symbol;Acc:HGNC:26754]	0.21699163	
FOXA2	forkhead box A2 [Source:HGNC Symbol;Acc:HGNC:5022]	0.21693519	
FASN	fatty acid synthase [Source:HGNC Symbol;Acc:HGNC:3594]	0.21687321	
C20orf96	chromosome 20 open reading frame 96 [Source:HGNC Symbol;Acc:HGNC:16227]	0.21671918	
EPB41L4A-DT	EPB41L4A divergent transcript [Source:HGNC Symbol;Acc:HGNC:25643]	0.21670988	
SEMA4G	semaphorin 4G [Source:HGNC Symbol;Acc:HGNC:10735]	0.21656482	
ZNF443	zinc finger protein 443 [Source:HGNC Symbol;Acc:HGNC:20878]	0.21625538	
PRPF39	pre-mRNA processing factor 39 [Source:HGNC Symbol;Acc:HGNC:20314]	0.21612833	
TRADD	TNFRSF1A associated via death domain [Source:HGNC Symbol;Acc:HGNC:12030]	0.2160229	
ZNF138	zinc finger protein 138 [Source:HGNC Symbol;Acc:HGNC:12922]	0.21596672	
SNRNP48	small nuclear ribonucleoprotein U11/U12 subunit 48 [Source:HGNC Symbol;Acc:HGNC:21368]	0.21568944	
C14orf93	chromosome 14 open reading frame 93 [Source:HGNC Symbol;Acc:HGNC:20162]	0.21556576	
ZNF577	zinc finger protein 577 [Source:HGNC Symbol;Acc:HGNC:28673]	0.21530771	
H2AB1	H2A.B variant histone 1 [Source:HGNC Symbol;Acc:HGNC:22516]	0.21525279	
ENSG00000292993	novel transcript	0.21521115	
STAP2	signal transducing adaptor family member 2 [Source:HGNC Symbol;Acc:HGNC:30430]	0.21502556	
TBC1D3B	TBC1 domain family member 3B [Source:HGNC Symbol;Acc:HGNC:27011]	0.2149715	
SRSF6	serine and arginine rich splicing factor 6 [Source:HGNC Symbol;Acc:HGNC:10788]	0.2144283	
RAD9B	RAD9 checkpoint clamp component B [Source:HGNC Symbol;Acc:HGNC:21700]	0.21421309	
PLAC8L1	PLAC8 like 1 [Source:HGNC Symbol;Acc:HGNC:31746]	0.21399282	
CCDC183-AS1	CCDC183 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44105]	0.2138394	
HOXB3	homeobox B3 [Source:HGNC Symbol;Acc:HGNC:5114]	0.21374683	
ZNF211	zinc finger protein 211 [Source:HGNC Symbol;Acc:HGNC:13003]	0.21373564	
ZBTB18	zinc finger and BTB domain containing 18 [Source:HGNC Symbol;Acc:HGNC:13030]	0.21365792	
DQX1	DEAQ-box RNA dependent ATPase 1 [Source:HGNC Symbol;Acc:HGNC:20410]	0.21365269	
GABBR1	gamma-aminobutyric acid type B receptor subunit 1 [Source:HGNC Symbol;Acc:HGNC:4070]	0.21363609	
LINC01118	long intergenic non-protein coding RNA 1118 [Source:HGNC Symbol;Acc:HGNC:49261]	0.21353902	
ZNF700	zinc finger protein 700 [Source:HGNC Symbol;Acc:HGNC:25292]	0.21348338	
FOXD4	forkhead box D4 [Source:HGNC Symbol;Acc:HGNC:3805]	0.21287045	
CAPN15	calpain 15 [Source:HGNC Symbol;Acc:HGNC:11182]	0.21282724	
TAS2R31	taste 2 receptor member 31 [Source:HGNC Symbol;Acc:HGNC:19113]	0.21268319	
USP21	ubiquitin specific peptidase 21 [Source:HGNC Symbol;Acc:HGNC:12620]	0.21260291	
PNN	pinin, desmosome associated protein [Source:HGNC Symbol;Acc:HGNC:9162]	0.21251474	
PRR12	proline rich 12 [Source:HGNC Symbol;Acc:HGNC:29217]	0.21243504	
ZNF404	zinc finger protein 404 [Source:HGNC Symbol;Acc:HGNC:19417]	0.21233743	
IP6K2	inositol hexakisphosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:17313]	0.21224052	
DCAF15	DDB1 and CUL4 associated factor 15 [Source:HGNC Symbol;Acc:HGNC:25095]	0.21155958	
RNF32	ring finger protein 32 [Source:HGNC Symbol;Acc:HGNC:17118]	0.21153833	
AFDN-DT	AFDN divergent transcript [Source:HGNC Symbol;Acc:HGNC:21236]	0.21139586	
MATCAP1	microtubule associated tyrosine carboxypeptidase 1 [Source:HGNC Symbol;Acc:HGNC:34408]	0.21132335	
CCNL1	cyclin L1 [Source:HGNC Symbol;Acc:HGNC:20569]	0.21089013	
CHTOP	chromatin target of PRMT1 [Source:HGNC Symbol;Acc:HGNC:24511]	0.21045999	
SNHG10	small nucleolar RNA host gene 10 [Source:HGNC Symbol;Acc:HGNC:27510]	0.2104481	
REXO1	RNA exonuclease 1 homolog [Source:HGNC Symbol;Acc:HGNC:24616]	0.21027607	
TBC1D3H	TBC1 domain family member 3H [Source:HGNC Symbol;Acc:HGNC:30708]	0.21014348	
HMG20B	high mobility group 20B [Source:HGNC Symbol;Acc:HGNC:5002]	0.21000892	
SPPL2B	signal peptide peptidase like 2B [Source:HGNC Symbol;Acc:HGNC:30627]	0.20998085	
PTMA	prothymosin alpha [Source:HGNC Symbol;Acc:HGNC:9623]	0.20991528	
TMEM143	transmembrane protein 143 [Source:HGNC Symbol;Acc:HGNC:25603]	0.20983902	
DNHD1	dynein heavy chain domain 1 [Source:HGNC Symbol;Acc:HGNC:26532]	0.20982362	
ZNF761	zinc finger protein 761 [Source:HGNC Symbol;Acc:HGNC:23179]	0.20975408	
ZNF738	zinc finger protein 738 [Source:HGNC Symbol;Acc:HGNC:32469]	0.20955394	
UVSSA	UV stimulated scaffold protein A [Source:HGNC Symbol;Acc:HGNC:29304]	0.20951174	
PIGZ	phosphatidylinositol glycan anchor biosynthesis class Z [Source:HGNC Symbol;Acc:HGNC:30596]	0.20923509	
SETDB1	SET domain bifurcated histone lysine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10761]	0.20898846	
METTL22	methyltransferase 22, Kin17 lysine [Source:HGNC Symbol;Acc:HGNC:28368]	0.20893522	
NKTR	natural killer cell triggering receptor [Source:HGNC Symbol;Acc:HGNC:7833]	0.20872065	
EHBP1-AS1	EHBP1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55766]	0.20862558	
SFSWAP	splicing factor SWAP [Source:HGNC Symbol;Acc:HGNC:10790]	0.20858765	
NBPF15	NBPF member 15 [Source:HGNC Symbol;Acc:HGNC:28791]	0.2085413	
SYCE1L	synaptonemal complex central element protein 1 like [Source:HGNC Symbol;Acc:HGNC:37236]	0.20836297	
SF3A2	splicing factor 3a subunit 2 [Source:HGNC Symbol;Acc:HGNC:10766]	0.20828538	
FANCL	FA complementation group L [Source:HGNC Symbol;Acc:HGNC:20748]	0.2080051	
AGAP6	ArfGAP with GTPase domain, ankyrin repeat and PH domain 6 [Source:HGNC Symbol;Acc:HGNC:23466]	0.20791858	
AFG3L1P	AFG3 like matrix AAA peptidase subunit 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:314]	0.20761308	
DOT1L	DOT1 like histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:24948]	0.20754737	
PLCH2	phospholipase C eta 2 [Source:HGNC Symbol;Acc:HGNC:29037]	0.20751683	
COG3	component of oligomeric golgi complex 3 [Source:HGNC Symbol;Acc:HGNC:18619]	0.2073085	
LYSMD1	LysM domain containing 1 [Source:HGNC Symbol;Acc:HGNC:32070]	0.20700993	
ZSCAN16	zinc finger and SCAN domain containing 16 [Source:HGNC Symbol;Acc:HGNC:20813]	0.20677024	
HIP1R	huntingtin interacting protein 1 related [Source:HGNC Symbol;Acc:HGNC:18415]	0.20662057	
ZNG1C	Zn regulated GTPase metalloprotein activator 1C [Source:HGNC Symbol;Acc:HGNC:18519]	0.20656264	
L3HYPDH	trans-L-3-hydroxyproline dehydratase [Source:HGNC Symbol;Acc:HGNC:20488]	0.20638068	
AJM1	apical junction component 1 homolog [Source:HGNC Symbol;Acc:HGNC:37284]	0.20633252	
NAXD	NAD(P)HX dehydratase [Source:HGNC Symbol;Acc:HGNC:25576]	0.20625691	
