NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KRAS.50_UP.V1_DN	KRAS.50_UP.V1_DN		41	0.24696583	0.87268585	0.6567164	1.0	1.0	1096	tags=12%, list=6%, signal=13%	
KRAS.600_UP.V1_DN	KRAS.600_UP.V1_DN		230	0.18555848	0.85781264	0.8032345	1.0	1.0	3303	tags=21%, list=20%, signal=26%	
KRAS.KIDNEY_UP.V1_DN	KRAS.KIDNEY_UP.V1_DN		110	0.19947435	0.82870513	0.76570046	1.0	1.0	4826	tags=33%, list=28%, signal=45%	
PRC1_BMI_UP.V1_DN	PRC1_BMI_UP.V1_DN		149	0.17647246	0.82156485	0.867374	1.0	1.0	3348	tags=21%, list=20%, signal=27%	
KRAS.LUNG.BREAST_UP.V1_DN	KRAS.LUNG.BREAST_UP.V1_DN		116	0.19289903	0.8162659	0.7886598	1.0	1.0	3089	tags=19%, list=18%, signal=23%	
RB_P107_DN.V1_UP	RB_P107_DN.V1_UP		126	0.24041767	0.81034255	0.67320263	1.0	1.0	5198	tags=39%, list=31%, signal=56%	
SRC_UP.V1_UP	SRC_UP.V1_UP		142	0.19889764	0.80049986	0.74657536	1.0	1.0	3309	tags=22%, list=20%, signal=27%	
STK33_DN	STK33_DN		268	0.15927827	0.7907557	0.9164557	1.0	1.0	3181	tags=21%, list=19%, signal=25%	
E2F1_UP.V1_UP	E2F1_UP.V1_UP		184	0.18515894	0.78937256	0.7195652	1.0	1.0	2449	tags=17%, list=14%, signal=20%	
RB_DN.V1_UP	RB_DN.V1_UP		114	0.1985072	0.7739499	0.79028696	1.0	1.0	3176	tags=21%, list=19%, signal=26%	
AKT_UP.V1_UP	AKT_UP.V1_UP		160	0.19314861	0.770504	0.82051283	1.0	1.0	4157	tags=28%, list=25%, signal=36%	
LEF1_UP.V1_DN	LEF1_UP.V1_DN		183	0.17551115	0.7697321	0.8303965	1.0	1.0	4443	tags=28%, list=26%, signal=37%	
STK33_NOMO_DN	STK33_NOMO_DN		269	0.15864399	0.76221555	0.94255877	1.0	1.0	2919	tags=19%, list=17%, signal=22%	
PGF_UP.V1_DN	PGF_UP.V1_DN		163	0.17648257	0.7585696	0.87746173	1.0	1.0	3103	tags=20%, list=18%, signal=25%	
EIF4E_UP	EIF4E_UP		92	0.22872789	0.74438035	0.75	1.0	1.0	6129	tags=50%, list=36%, signal=78%	
SIRNA_EIF4GI_UP	SIRNA_EIF4GI_UP		93	0.18736902	0.7435491	0.844098	1.0	1.0	4458	tags=28%, list=26%, signal=38%	
RB_P130_DN.V1_UP	RB_P130_DN.V1_UP		120	0.19074625	0.7408403	0.82522124	1.0	1.0	3412	tags=23%, list=20%, signal=29%	
KRAS.600.LUNG.BREAST_UP.V1_DN	KRAS.600.LUNG.BREAST_UP.V1_DN		233	0.16523924	0.73972964	0.9012658	1.0	1.0	3089	tags=19%, list=18%, signal=23%	
BCAT.100_UP.V1_UP	BCAT.100_UP.V1_UP		46	0.18332513	0.7290343	0.88785046	1.0	1.0	3104	tags=24%, list=18%, signal=29%	
VEGF_A_UP.V1_UP	VEGF_A_UP.V1_UP		184	0.17333513	0.72682434	0.91402715	1.0	1.0	3908	tags=24%, list=23%, signal=31%	
PDGF_ERK_DN.V1_DN	PDGF_ERK_DN.V1_DN		143	0.16537835	0.71312225	0.9217759	1.0	1.0	5457	tags=36%, list=32%, signal=52%	
MTOR_UP.N4.V1_DN	MTOR_UP.N4.V1_DN		181	0.18813019	0.7026765	0.8261803	1.0	1.0	3666	tags=24%, list=22%, signal=31%	
IL15_UP.V1_UP	IL15_UP.V1_UP		166	0.1572284	0.68691117	0.95661604	1.0	1.0	4201	tags=25%, list=25%, signal=33%	
AKT_UP_MTOR_DN.V1_UP	AKT_UP_MTOR_DN.V1_UP		169	0.15563942	0.68632454	0.98004436	1.0	1.0	4364	tags=28%, list=26%, signal=38%	
PRC2_SUZ12_UP.V1_UP	PRC2_SUZ12_UP.V1_UP		165	0.15341093	0.68364066	0.9681818	1.0	1.0	1351	tags=10%, list=8%, signal=11%	
BRCA1_DN.V1_UP	BRCA1_DN.V1_UP		95	0.17567903	0.6668496	0.9462617	1.0	1.0	3025	tags=19%, list=18%, signal=23%	
CTIP_DN.V1_UP	CTIP_DN.V1_UP		109	0.16108012	0.64538133	0.97051597	1.0	1.0	3556	tags=21%, list=21%, signal=27%	
CYCLIN_D1_KE_.V1_UP	CYCLIN_D1_KE_.V1_UP		174	0.15152127	0.64229304	0.9889625	1.0	1.0	4346	tags=25%, list=26%, signal=34%	
ATF2_UP.V1_UP	ATF2_UP.V1_UP		161	0.13721345	0.61274034	0.9951807	1.0	1.0	5522	tags=34%, list=33%, signal=50%	
CYCLIN_D1_UP.V1_UP	CYCLIN_D1_UP.V1_UP		169	0.13128278	0.556426	0.9977827	1.0	1.0	3974	tags=19%, list=23%, signal=24%	
GCNP_SHH_UP_LATE.V1_UP	GCNP_SHH_UP_LATE.V1_UP		177	0.1323756	0.5263196	1.0	0.9930934	1.0	4624	tags=27%, list=27%, signal=37%	
