NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
PDGF_ERK_DN.V1_DN	PDGF_ERK_DN.V1_DN		143	-0.1941325	-0.8109997	0.7628866	0.9933899	1.0	4868	tags=31%, list=29%, signal=44%	
EIF4E_UP	EIF4E_UP		92	-0.2538883	-0.8105528	0.67741936	0.98161393	1.0	3865	tags=28%, list=23%, signal=36%	
KRAS.PROSTATE_UP.V1_UP	KRAS.PROSTATE_UP.V1_UP		119	-0.2147709	-0.8056275	0.75757575	0.9796872	1.0	6520	tags=40%, list=39%, signal=65%	
RELA_DN.V1_UP	RELA_DN.V1_UP		134	-0.19453388	-0.80153894	0.7745572	0.9764383	1.0	3197	tags=19%, list=19%, signal=24%	
ATM_DN.V1_DN	ATM_DN.V1_DN		113	-0.20117803	-0.799289	0.7836065	0.9691068	1.0	5701	tags=40%, list=34%, signal=60%	
PTEN_DN.V1_UP	PTEN_DN.V1_UP		157	-0.20715521	-0.79911923	0.74752474	0.95760506	1.0	2895	tags=20%, list=17%, signal=24%	
ATM_DN.V1_UP	ATM_DN.V1_UP		118	-0.2003579	-0.7863021	0.81916535	0.9702789	1.0	4830	tags=31%, list=29%, signal=44%	
NRL_DN.V1_DN	NRL_DN.V1_DN		121	-0.17776579	-0.7824835	0.8642384	0.96596026	1.0	4564	tags=26%, list=27%, signal=36%	
P53_DN.V1_DN	P53_DN.V1_DN		190	-0.21509981	-0.7780101	0.702847	0.9627057	1.0	5017	tags=28%, list=30%, signal=40%	
STK33_SKM_DN	STK33_SKM_DN		253	-0.1694594	-0.7513462	0.9070866	0.9989614	1.0	4860	tags=28%, list=29%, signal=38%	
ATF2_S_UP.V1_DN	ATF2_S_UP.V1_DN		177	-0.181228	-0.73931414	0.86599666	1.0	1.0	2628	tags=17%, list=16%, signal=20%	
ESC_J1_UP_LATE.V1_UP	ESC_J1_UP_LATE.V1_UP		172	-0.17879237	-0.73761404	0.88926744	0.99889386	1.0	4296	tags=26%, list=25%, signal=34%	
KRAS.600_UP.V1_UP	KRAS.600_UP.V1_UP		243	-0.19260296	-0.7369731	0.815486	0.9888994	1.0	5207	tags=34%, list=31%, signal=49%	
CYCLIN_D1_KE_.V1_UP	CYCLIN_D1_KE_.V1_UP		174	-0.18378338	-0.7243187	0.87713313	0.99644226	1.0	3735	tags=24%, list=22%, signal=30%	
MTOR_UP.V1_UP	MTOR_UP.V1_UP		156	-0.18428855	-0.7194547	0.87157536	0.9919362	1.0	3913	tags=24%, list=23%, signal=31%	
KRAS.600.LUNG.BREAST_UP.V1_UP	KRAS.600.LUNG.BREAST_UP.V1_UP		228	-0.17212152	-0.7078126	0.90895295	0.9963728	1.0	4534	tags=27%, list=27%, signal=36%	
IL15_UP.V1_UP	IL15_UP.V1_UP		166	-0.16853498	-0.6965833	0.92833877	0.9992112	1.0	4334	tags=24%, list=26%, signal=32%	
P53_DN.V2_DN	P53_DN.V2_DN		127	-0.16357136	-0.6875577	0.9502333	0.9992917	1.0	4821	tags=29%, list=28%, signal=40%	
PTEN_DN.V1_DN	PTEN_DN.V1_DN		149	-0.18009573	-0.6772969	0.8913793	0.999517	1.0	5957	tags=35%, list=35%, signal=53%	
KRAS.KIDNEY_UP.V1_UP	KRAS.KIDNEY_UP.V1_UP		131	-0.22690825	-0.6768825	0.7672253	0.9894304	1.0	6858	tags=46%, list=40%, signal=76%	
IL15_UP.V1_DN	IL15_UP.V1_DN		154	-0.16102923	-0.66003054	0.9529221	0.9948393	1.0	4224	tags=23%, list=25%, signal=31%	
RB_DN.V1_UP	RB_DN.V1_UP		114	-0.16618401	-0.6273678	0.9461806	1.0	1.0	4564	tags=26%, list=27%, signal=36%	
P53_DN.V2_UP	P53_DN.V2_UP		119	-0.15733258	-0.59815913	0.9669811	1.0	1.0	5441	tags=27%, list=32%, signal=39%	
RPS14_DN.V1_UP	RPS14_DN.V1_UP		183	-0.17339587	-0.58964777	0.882243	1.0	1.0	3126	tags=18%, list=18%, signal=22%	
RPS14_DN.V1_DN	RPS14_DN.V1_DN		182	-0.1553108	-0.5873782	0.95621717	0.99717844	1.0	4991	tags=26%, list=29%, signal=37%	
PRC2_EED_DN.V1_DN	PRC2_EED_DN.V1_DN		189	-0.16093695	-0.57901865	0.9683099	0.9902634	1.0	6226	tags=37%, list=37%, signal=58%	
KRAS.50_UP.V1_UP	KRAS.50_UP.V1_UP		47	-0.16502368	-0.5086054	0.97504455	0.99466634	1.0	6277	tags=43%, list=37%, signal=67%	
