NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
LEF1_UP.V1_UP	LEF1_UP.V1_UP		186	0.3143077	1.2361858	0.17994858	0.48574594	0.986	2525	tags=27%, list=15%, signal=32%	
CRX_NRL_DN.V1_DN	CRX_NRL_DN.V1_DN		113	0.26020643	1.2193015	0.12532637	0.5084575	0.992	2443	tags=23%, list=14%, signal=27%	
TGFB_UP.V1_UP	TGFB_UP.V1_UP		182	0.30351058	1.2056814	0.21428572	0.52413976	0.993	2892	tags=30%, list=17%, signal=36%	
EIF4E_DN	EIF4E_DN		99	0.34544656	1.2026939	0.24329896	0.5141129	0.994	4538	tags=47%, list=27%, signal=64%	
LTE2_UP.V1_UP	LTE2_UP.V1_UP		186	0.25623336	1.1762123	0.17920354	0.5634267	0.999	2066	tags=21%, list=12%, signal=24%	
ERBB2_UP.V1_UP	ERBB2_UP.V1_UP		189	0.2558575	1.1680703	0.22371967	0.5651308	1.0	2614	tags=24%, list=15%, signal=28%	
RAF_UP.V1_DN	RAF_UP.V1_DN		190	0.27396652	1.1532857	0.24318182	0.5874135	1.0	2506	tags=25%, list=15%, signal=29%	
STK33_NOMO_UP	STK33_NOMO_UP		284	0.305305	1.1427181	0.31263384	0.596787	1.0	3502	tags=31%, list=21%, signal=38%	
PTEN_DN.V2_UP	PTEN_DN.V2_UP		123	0.26593766	1.1249204	0.26650366	0.62744004	1.0	1746	tags=17%, list=10%, signal=19%	
CRX_DN.V1_DN	CRX_DN.V1_DN		123	0.24589267	1.1140873	0.27937338	0.6383505	1.0	2860	tags=26%, list=17%, signal=31%	
PDGF_UP.V1_DN	PDGF_UP.V1_DN		111	0.2449355	1.098237	0.25633803	0.66517526	1.0	1669	tags=17%, list=10%, signal=19%	
RAPA_EARLY_UP.V1_UP	RAPA_EARLY_UP.V1_UP		149	0.22421193	1.0892909	0.26409495	0.6733814	1.0	1553	tags=15%, list=9%, signal=16%	
ESC_V6.5_UP_LATE.V1_UP	ESC_V6.5_UP_LATE.V1_UP		174	0.23834954	1.0774176	0.28901735	0.68982106	1.0	2251	tags=20%, list=13%, signal=23%	
AKT_UP.V1_UP	AKT_UP.V1_UP		160	0.26633137	1.0741974	0.38313252	0.6815222	1.0	2881	tags=30%, list=17%, signal=36%	
SINGH_KRAS_DEPENDENCY_SIGNATURE	SINGH_KRAS_DEPENDENCY_SIGNATURE		20	0.4583748	1.0690279	0.43370786	0.6779912	1.0	2693	tags=40%, list=16%, signal=48%	
STK33_SKM_UP	STK33_SKM_UP		262	0.27641347	1.0685596	0.35913977	0.6628079	1.0	4106	tags=35%, list=24%, signal=46%	
JNK_DN.V1_DN	JNK_DN.V1_DN		162	0.22899206	1.0572798	0.34877384	0.67799354	1.0	1036	tags=14%, list=6%, signal=15%	
GLI1_UP.V1_DN	GLI1_UP.V1_DN		17	0.34293795	1.055168	0.40136054	0.66770273	1.0	3168	tags=35%, list=19%, signal=43%	
LTE2_UP.V1_DN	LTE2_UP.V1_DN		193	0.2693118	1.0499055	0.36302894	0.6667378	1.0	2733	tags=25%, list=16%, signal=30%	
PRC2_EZH2_UP.V1_UP	PRC2_EZH2_UP.V1_UP		185	0.2321959	1.0479676	0.34698796	0.65688986	1.0	2823	tags=26%, list=17%, signal=31%	
ERBB2_UP.V1_DN	ERBB2_UP.V1_DN		197	0.29287466	1.0475998	0.41749504	0.6436543	1.0	3919	tags=35%, list=23%, signal=45%	
AKT_UP_MTOR_DN.V1_UP	AKT_UP_MTOR_DN.V1_UP		169	0.22927861	1.0342273	0.3838384	0.6640005	1.0	2513	tags=24%, list=15%, signal=28%	
IL2_UP.V1_UP	IL2_UP.V1_UP		171	0.22615679	1.0274122	0.38860103	0.6676651	1.0	3146	tags=25%, list=19%, signal=30%	
EGFR_UP.V1_DN	EGFR_UP.V1_DN		192	0.22395545	1.0112166	0.4262295	0.6971637	1.0	3696	tags=30%, list=22%, signal=38%	
ATF2_UP.V1_DN	ATF2_UP.V1_DN		179	0.24238259	1.0094188	0.43809524	0.6882178	1.0	3797	tags=30%, list=22%, signal=38%	
GCNP_SHH_UP_EARLY.V1_UP	GCNP_SHH_UP_EARLY.V1_UP		164	0.24160837	0.99580085	0.43933055	0.71021694	1.0	3814	tags=32%, list=23%, signal=41%	
GCNP_SHH_UP_LATE.V1_UP	GCNP_SHH_UP_LATE.V1_UP		177	0.2504691	0.99390227	0.46516395	0.7016505	1.0	3385	tags=28%, list=20%, signal=34%	
RELA_DN.V1_DN	RELA_DN.V1_DN		118	0.2147342	0.9842193	0.50986844	0.7126389	1.0	3410	tags=30%, list=20%, signal=37%	
TBK1.DN.48HRS_UP	TBK1.DN.48HRS_UP		50	0.24632779	0.9825282	0.49095023	0.7036808	1.0	2928	tags=28%, list=17%, signal=34%	
BCAT.100_UP.V1_DN	BCAT.100_UP.V1_DN		31	0.26464605	0.9786088	0.4552058	0.7018548	1.0	1333	tags=19%, list=8%, signal=21%	
MYC_UP.V1_DN	MYC_UP.V1_DN		156	0.21498169	0.9672573	0.49756098	0.71870506	1.0	2949	tags=24%, list=17%, signal=28%	
CAHOY_ASTROGLIAL	CAHOY_ASTROGLIAL		97	0.23732659	0.9627341	0.4631829	0.71794546	1.0	2782	tags=27%, list=16%, signal=32%	
PDGF_ERK_DN.V1_UP	PDGF_ERK_DN.V1_UP		129	0.20364681	0.9583197	0.52970296	0.71678585	1.0	1959	tags=19%, list=12%, signal=21%	
RB_P107_DN.V1_UP	RB_P107_DN.V1_UP		126	0.26304623	0.914581	0.55088496	0.81879944	1.0	3029	tags=26%, list=18%, signal=32%	
KRAS.LUNG_UP.V1_UP	KRAS.LUNG_UP.V1_UP		114	0.21349029	0.9124267	0.616622	0.8108934	1.0	2424	tags=22%, list=14%, signal=25%	
CYCLIN_D1_UP.V1_DN	CYCLIN_D1_UP.V1_DN		176	0.1887475	0.9114019	0.6648936	0.8003828	1.0	1180	tags=11%, list=7%, signal=12%	
SIRNA_EIF4GI_DN	SIRNA_EIF4GI_DN		90	0.24326037	0.9068988	0.5744235	0.7996003	1.0	4227	tags=38%, list=25%, signal=50%	
PGF_UP.V1_UP	PGF_UP.V1_UP		188	0.27775657	0.8970363	0.5731463	0.8113372	1.0	4227	tags=37%, list=25%, signal=48%	
CAHOY_OLIGODENDROCUTIC	CAHOY_OLIGODENDROCUTIC		94	0.18960486	0.88237244	0.73740053	0.8341533	1.0	2114	tags=19%, list=12%, signal=22%	
SRC_UP.V1_DN	SRC_UP.V1_DN		156	0.1839971	0.8788908	0.7222222	0.829419	1.0	2572	tags=21%, list=15%, signal=25%	
KRAS.LUNG.BREAST_UP.V1_UP	KRAS.LUNG.BREAST_UP.V1_UP		119	0.19884475	0.8620887	0.7357357	0.85645443	1.0	981	tags=13%, list=6%, signal=13%	
HOXA9_DN.V1_UP	HOXA9_DN.V1_UP		190	0.22827266	0.83963364	0.64908725	0.8963469	1.0	3703	tags=29%, list=22%, signal=37%	
SNF5_DN.V1_DN	SNF5_DN.V1_DN		142	0.17221794	0.81970537	0.87658226	0.927262	1.0	2294	tags=19%, list=14%, signal=22%	
WNT_UP.V1_DN	WNT_UP.V1_DN		153	0.17360246	0.80992323	0.81201047	0.93345666	1.0	3016	tags=22%, list=18%, signal=26%	
CSR_LATE_UP.V1_DN	CSR_LATE_UP.V1_DN		145	0.1723779	0.7695424	0.8394161	1.0	1.0	3087	tags=23%, list=18%, signal=28%	
PRC2_EZH2_UP.V1_DN	PRC2_EZH2_UP.V1_DN		174	0.1780185	0.76550937	0.8138425	0.99323606	1.0	3215	tags=23%, list=19%, signal=28%	
LEF1_UP.V1_DN	LEF1_UP.V1_DN		183	0.16915925	0.7637785	0.8466667	0.9822555	1.0	2267	tags=16%, list=13%, signal=19%	
E2F1_UP.V1_UP	E2F1_UP.V1_UP		184	0.18049642	0.75698835	0.7724138	0.9799784	1.0	3377	tags=26%, list=20%, signal=32%	
KRAS.BREAST_UP.V1_UP	KRAS.BREAST_UP.V1_UP		109	0.17101611	0.75361377	0.9009585	0.97237974	1.0	981	tags=12%, list=6%, signal=13%	
CSR_LATE_UP.V1_UP	CSR_LATE_UP.V1_UP		159	0.21574344	0.7418613	0.73420477	0.97772706	1.0	2556	tags=21%, list=15%, signal=25%	
KRAS.50_UP.V1_DN	KRAS.50_UP.V1_DN		41	0.20267753	0.7398609	0.8861538	0.96786755	1.0	4590	tags=46%, list=27%, signal=63%	
MTOR_UP.N4.V1_UP	MTOR_UP.N4.V1_UP		192	0.159764	0.7128846	0.9436937	0.99159104	1.0	2095	tags=15%, list=12%, signal=17%	
SNF5_DN.V1_UP	SNF5_DN.V1_UP		164	0.18157905	0.70079035	0.8347826	0.9932899	1.0	3058	tags=21%, list=18%, signal=26%	
MEL18_DN.V1_DN	MEL18_DN.V1_DN		143	0.15945786	0.69729286	0.9587156	0.9840753	1.0	1001	tags=9%, list=6%, signal=10%	
BMI1_DN_MEL18_DN.V1_DN	BMI1_DN_MEL18_DN.V1_DN		142	0.1622795	0.6841422	0.9464286	0.9837329	1.0	972	tags=9%, list=6%, signal=10%	
SIRNA_EIF4GI_UP	SIRNA_EIF4GI_UP		93	0.16171084	0.6491219	0.9535865	0.99819136	1.0	4061	tags=29%, list=24%, signal=38%	
MEK_UP.V1_DN	MEK_UP.V1_DN		189	0.16216834	0.64489263	0.95394737	0.9887764	1.0	2506	tags=19%, list=15%, signal=22%	
CYCLIN_D1_KE_.V1_DN	CYCLIN_D1_KE_.V1_DN		167	0.14341003	0.62296253	0.9925926	0.9889676	1.0	1966	tags=13%, list=12%, signal=14%	
MTOR_UP.N4.V1_DN	MTOR_UP.N4.V1_DN		181	0.16732179	0.6215979	0.9279476	0.97799605	1.0	5218	tags=41%, list=31%, signal=59%	
HINATA_NFKB_IMMU_INF	HINATA_NFKB_IMMU_INF		15	0.23313941	0.5856045	0.9183673	0.98055196	1.0	4969	tags=33%, list=29%, signal=47%	
