NAME	TITLE	SCORE	
HRC	histidine rich calcium binding protein [Source:HGNC Symbol;Acc:HGNC:5178]	0.1453692	
RAB9B	RAB9B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14090]	0.1453421	
SNAI3-AS1	SNAI3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:28327]	0.14530675	
SRBD1	S1 RNA binding domain 1 [Source:HGNC Symbol;Acc:HGNC:25521]	0.14516057	
CRP	C-reactive protein [Source:HGNC Symbol;Acc:HGNC:2367]	0.14506483	
CD1E	CD1e molecule [Source:HGNC Symbol;Acc:HGNC:1638]	0.14505666	
HERC2P2	HERC2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:4870]	0.14503448	
NEURL3	neuralized E3 ubiquitin protein ligase 3 [Source:HGNC Symbol;Acc:HGNC:25162]	0.1449572	
MYCBP2	MYC binding protein 2 [Source:HGNC Symbol;Acc:HGNC:23386]	0.14495201	
CXCL2	C-X-C motif chemokine ligand 2 [Source:HGNC Symbol;Acc:HGNC:4603]	0.14494485	
RELCH	RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing [Source:HGNC Symbol;Acc:HGNC:29289]	0.14491281	
VPS13C	vacuolar protein sorting 13 homolog C [Source:HGNC Symbol;Acc:HGNC:23594]	0.1448828	
NAT8B	N-acetyltransferase 8B (putative, gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:30235]	0.14485303	
TMEM62	transmembrane protein 62 [Source:HGNC Symbol;Acc:HGNC:26269]	0.14480901	
ADCY10	adenylate cyclase 10 [Source:HGNC Symbol;Acc:HGNC:21285]	0.14479883	
ACAD8	acyl-CoA dehydrogenase family member 8 [Source:HGNC Symbol;Acc:HGNC:87]	0.14477739	
TNNT2	troponin T2, cardiac type [Source:HGNC Symbol;Acc:HGNC:11949]	0.1447752	
FBLL1	fibrillarin like 1 [Source:HGNC Symbol;Acc:HGNC:35458]	0.14474422	
AKIRIN1	akirin 1 [Source:HGNC Symbol;Acc:HGNC:25744]	0.14473686	
ELL2	elongation factor for RNA polymerase II 2 [Source:HGNC Symbol;Acc:HGNC:17064]	0.14473496	
PNMA2	PNMA family member 2 [Source:HGNC Symbol;Acc:HGNC:9159]	0.14458178	
NDST2	N-deacetylase and N-sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:7681]	0.14446953	
SOCS7	suppressor of cytokine signaling 7 [Source:HGNC Symbol;Acc:HGNC:29846]	0.14446518	
NAT8L	N-acetyltransferase 8 like [Source:HGNC Symbol;Acc:HGNC:26742]	0.14445865	
CDHR1	cadherin related family member 1 [Source:HGNC Symbol;Acc:HGNC:14550]	0.14445695	
PAK6	p21 (RAC1) activated kinase 6 [Source:HGNC Symbol;Acc:HGNC:16061]	0.14442967	
FOLR2	folate receptor beta [Source:HGNC Symbol;Acc:HGNC:3793]	0.14436795	
GIT2	GIT ArfGAP 2 [Source:HGNC Symbol;Acc:HGNC:4273]	0.14430594	
APAF1	apoptotic peptidase activating factor 1 [Source:HGNC Symbol;Acc:HGNC:576]	0.14428163	
PDE1A	phosphodiesterase 1A [Source:HGNC Symbol;Acc:HGNC:8774]	0.144231	
PRSS33	serine protease 33 [Source:HGNC Symbol;Acc:HGNC:30405]	0.1442273	
PTGER3	prostaglandin E receptor 3 [Source:HGNC Symbol;Acc:HGNC:9595]	0.14421697	
PRF1	perforin 1 [Source:HGNC Symbol;Acc:HGNC:9360]	0.14414279	
PLA2G12A	phospholipase A2 group XIIA [Source:HGNC Symbol;Acc:HGNC:18554]	0.1441241	
PWWP3B	PWWP domain containing 3B [Source:HGNC Symbol;Acc:HGNC:26583]	0.1441115	
SLC17A7	solute carrier family 17 member 7 [Source:HGNC Symbol;Acc:HGNC:16704]	0.14410232	
CUTALP	cutA divalent cation tolerance like, pseudogene [Source:HGNC Symbol;Acc:HGNC:27367]	0.14405824	
RGS17	regulator of G protein signaling 17 [Source:HGNC Symbol;Acc:HGNC:14088]	0.14401954	
KCNJ3	potassium inwardly rectifying channel subfamily J member 3 [Source:HGNC Symbol;Acc:HGNC:6264]	0.14396317	
ANGPTL1	angiopoietin like 1 [Source:HGNC Symbol;Acc:HGNC:489]	0.14389741	
ZNF658	zinc finger protein 658 [Source:HGNC Symbol;Acc:HGNC:25226]	0.1438701	
CTRB1	chymotrypsinogen B1 [Source:HGNC Symbol;Acc:HGNC:2521]	0.14383756	
HIRA	histone cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:4916]	0.14377747	
FAM13B	family with sequence similarity 13 member B [Source:HGNC Symbol;Acc:HGNC:1335]	0.14375378	
SMDT1	single-pass membrane protein with aspartate rich tail 1 [Source:HGNC Symbol;Acc:HGNC:25055]	0.14372976	
SSR4	signal sequence receptor subunit 4 [Source:HGNC Symbol;Acc:HGNC:11326]	0.1437106	
GNAL	G protein subunit alpha L [Source:HGNC Symbol;Acc:HGNC:4388]	0.14364184	
KLHL9	kelch like family member 9 [Source:HGNC Symbol;Acc:HGNC:18732]	0.14362803	
LDHB	lactate dehydrogenase B [Source:HGNC Symbol;Acc:HGNC:6541]	0.14360671	
GADD45G	growth arrest and DNA damage inducible gamma [Source:HGNC Symbol;Acc:HGNC:4097]	0.14356667	
BNC1	basonuclin zinc finger protein 1 [Source:HGNC Symbol;Acc:HGNC:1081]	0.14356613	
LRRC70	leucine rich repeat containing 70 [Source:HGNC Symbol;Acc:HGNC:35155]	0.1435518	
PLGLB2	plasminogen like B2 [Source:HGNC Symbol;Acc:HGNC:9073]	0.1435388	
RBM20	RNA binding motif protein 20 [Source:HGNC Symbol;Acc:HGNC:27424]	0.14353044	
SKIDA1	SKI/DACH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:32697]	0.14353041	
ART4	ADP-ribosyltransferase 4 (inactive) (Dombrock blood group) [Source:HGNC Symbol;Acc:HGNC:726]	0.14352982	
BABAM2	BRISC and BRCA1 A complex member 2 [Source:HGNC Symbol;Acc:HGNC:1106]	0.1435217	
PROZ	protein Z, vitamin K dependent plasma glycoprotein [Source:HGNC Symbol;Acc:HGNC:9460]	0.14342687	
CD1D	CD1d molecule [Source:HGNC Symbol;Acc:HGNC:1637]	0.14339657	
FLG	filaggrin [Source:HGNC Symbol;Acc:HGNC:3748]	0.14332457	
SLC5A9	solute carrier family 5 member 9 [Source:HGNC Symbol;Acc:HGNC:22146]	0.14331636	
COIL	coilin [Source:HGNC Symbol;Acc:HGNC:2184]	0.14326851	
MACO1	macoilin 1 [Source:HGNC Symbol;Acc:HGNC:25572]	0.14326546	
ZNF43	zinc finger protein 43 [Source:HGNC Symbol;Acc:HGNC:13109]	0.14312395	
CPNE7	copine 7 [Source:HGNC Symbol;Acc:HGNC:2320]	0.14310788	
AFMID	arylformamidase [Source:HGNC Symbol;Acc:HGNC:20910]	0.14309444	
ALDH9A1	aldehyde dehydrogenase 9 family member A1 [Source:HGNC Symbol;Acc:HGNC:412]	0.14309122	
SLC22A5	solute carrier family 22 member 5 [Source:HGNC Symbol;Acc:HGNC:10969]	0.14308529	
SMG8	SMG8 nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:25551]	0.1430792	
HBB	hemoglobin subunit beta [Source:HGNC Symbol;Acc:HGNC:4827]	0.14306466	
NAAA	N-acylethanolamine acid amidase [Source:HGNC Symbol;Acc:HGNC:736]	0.14300284	
ERLEC1	endoplasmic reticulum lectin 1 [Source:HGNC Symbol;Acc:HGNC:25222]	0.14298755	
HELZ	helicase with zinc finger [Source:HGNC Symbol;Acc:HGNC:16878]	0.14292243	
ELOVL2	ELOVL fatty acid elongase 2 [Source:HGNC Symbol;Acc:HGNC:14416]	0.14286205	
SV2C	synaptic vesicle glycoprotein 2C [Source:HGNC Symbol;Acc:HGNC:30670]	0.14285642	
BOC	BOC cell adhesion associated, oncogene regulated [Source:HGNC Symbol;Acc:HGNC:17173]	0.14281897	
ARF3	ADP ribosylation factor 3 [Source:HGNC Symbol;Acc:HGNC:654]	0.14281291	
C1orf162	chromosome 1 open reading frame 162 [Source:HGNC Symbol;Acc:HGNC:28344]	0.142774	
FDCSP	follicular dendritic cell secreted protein [Source:HGNC Symbol;Acc:HGNC:19215]	0.1427718	
SYNE1	spectrin repeat containing nuclear envelope protein 1 [Source:HGNC Symbol;Acc:HGNC:17089]	0.14273265	
USP30	ubiquitin specific peptidase 30 [Source:HGNC Symbol;Acc:HGNC:20065]	0.14272736	
NEK10	NIMA related kinase 10 [Source:HGNC Symbol;Acc:HGNC:18592]	0.14271632	
STIM2	stromal interaction molecule 2 [Source:HGNC Symbol;Acc:HGNC:19205]	0.14266738	
ZNF774	zinc finger protein 774 [Source:HGNC Symbol;Acc:HGNC:33108]	0.14266339	
DBT	dihydrolipoamide branched chain transacylase E2 [Source:HGNC Symbol;Acc:HGNC:2698]	0.14264223	
ACYP2	acylphosphatase 2 [Source:HGNC Symbol;Acc:HGNC:180]	0.14261799	
FSCN3	fascin actin-bundling protein 3 [Source:HGNC Symbol;Acc:HGNC:3961]	0.14259845	
VPS13D	vacuolar protein sorting 13 homolog D [Source:HGNC Symbol;Acc:HGNC:23595]	0.14259388	
GIMAP5	GTPase, IMAP family member 5 [Source:HGNC Symbol;Acc:HGNC:18005]	0.14257891	
NAT8	N-acetyltransferase 8 (putative) [Source:HGNC Symbol;Acc:HGNC:18069]	0.14257266	
ABAT	4-aminobutyrate aminotransferase [Source:HGNC Symbol;Acc:HGNC:23]	0.1425402	
CLUH	clustered mitochondria homolog [Source:HGNC Symbol;Acc:HGNC:29094]	0.14253804	
C15orf61	chromosome 15 open reading frame 61 [Source:HGNC Symbol;Acc:HGNC:34453]	0.14252849	
RCAN1	regulator of calcineurin 1 [Source:HGNC Symbol;Acc:HGNC:3040]	0.14250116	
LDAH	lipid droplet associated hydrolase [Source:HGNC Symbol;Acc:HGNC:26145]	0.14246258	
RETREG1	reticulophagy regulator 1 [Source:HGNC Symbol;Acc:HGNC:25964]	0.14244969	
TIE1	tyrosine kinase with immunoglobulin like and EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:11809]	0.1423897	
KIF3A	kinesin family member 3A [Source:HGNC Symbol;Acc:HGNC:6319]	0.14235665	
RASGRP3	RAS guanyl releasing protein 3 [Source:HGNC Symbol;Acc:HGNC:14545]	0.14230023	
RGS13	regulator of G protein signaling 13 [Source:HGNC Symbol;Acc:HGNC:9995]	0.14229688	
MYOZ1	myozenin 1 [Source:HGNC Symbol;Acc:HGNC:13752]	0.14221784	
MS4A14	membrane spanning 4-domains A14 [Source:HGNC Symbol;Acc:HGNC:30706]	0.14217748	
SRPX	sushi repeat containing protein X-linked [Source:HGNC Symbol;Acc:HGNC:11309]	0.14215648	
BLOC1S6	biogenesis of lysosomal organelles complex 1 subunit 6 [Source:HGNC Symbol;Acc:HGNC:8549]	0.14214206	
GTF2H1	general transcription factor IIH subunit 1 [Source:HGNC Symbol;Acc:HGNC:4655]	0.14211598	
MED18	mediator complex subunit 18 [Source:HGNC Symbol;Acc:HGNC:25944]	0.14206678	
GMCL1	germ cell-less 1, spermatogenesis associated [Source:HGNC Symbol;Acc:HGNC:23843]	0.14204477	
CASTOR2	cytosolic arginine sensor for mTORC1 subunit 2 [Source:HGNC Symbol;Acc:HGNC:37073]	0.14202645	
ARHGDIG	Rho GDP dissociation inhibitor gamma [Source:HGNC Symbol;Acc:HGNC:680]	0.14197093	
TRMT10B	tRNA methyltransferase 10B [Source:HGNC Symbol;Acc:HGNC:26454]	0.1419539	
LRRC27	leucine rich repeat containing 27 [Source:HGNC Symbol;Acc:HGNC:29346]	0.14192986	
PCDHA6	protocadherin alpha 6 [Source:HGNC Symbol;Acc:HGNC:8672]	0.14188994	
USP34	ubiquitin specific peptidase 34 [Source:HGNC Symbol;Acc:HGNC:20066]	0.14185537	
C2CD4B	C2 calcium dependent domain containing 4B [Source:HGNC Symbol;Acc:HGNC:33628]	0.14182472	
CPEB4	cytoplasmic polyadenylation element binding protein 4 [Source:HGNC Symbol;Acc:HGNC:21747]	0.14176679	
ENG	endoglin [Source:HGNC Symbol;Acc:HGNC:3349]	0.14173858	
STAT3	signal transducer and activator of transcription 3 [Source:HGNC Symbol;Acc:HGNC:11364]	0.14173052	
NEB	nebulin [Source:HGNC Symbol;Acc:HGNC:7720]	0.14170778	
USP47	ubiquitin specific peptidase 47 [Source:HGNC Symbol;Acc:HGNC:20076]	0.14166258	
NKAIN3	sodium/potassium transporting ATPase interacting 3 [Source:HGNC Symbol;Acc:HGNC:26829]	0.14163353	
KIF2A	kinesin family member 2A [Source:HGNC Symbol;Acc:HGNC:6318]	0.14159171	
BMP6	bone morphogenetic protein 6 [Source:HGNC Symbol;Acc:HGNC:1073]	0.1415865	
RHOU	ras homolog family member U [Source:HGNC Symbol;Acc:HGNC:17794]	0.1415748	
SCARNA9	small Cajal body-specific RNA 9 [Source:HGNC Symbol;Acc:HGNC:32566]	0.14156677	
BLTP3B	bridge-like lipid transfer protein family member 3B [Source:HGNC Symbol;Acc:HGNC:29102]	0.14155957	
MON1A	MON1 homolog A, secretory trafficking associated [Source:HGNC Symbol;Acc:HGNC:28207]	0.14155501	
CCNC	cyclin C [Source:HGNC Symbol;Acc:HGNC:1581]	0.14151663	
MAGI3	membrane associated guanylate kinase, WW and PDZ domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29647]	0.14145721	
C10orf105	chromosome 10 open reading frame 105 [Source:HGNC Symbol;Acc:HGNC:20304]	0.14139071	
SERPINI1	serpin family I member 1 [Source:HGNC Symbol;Acc:HGNC:8943]	0.14135614	
RTF1	RTF1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:28996]	0.1413305	
MCMDC2	minichromosome maintenance domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26368]	0.14133015	
SNTG2	syntrophin gamma 2 [Source:HGNC Symbol;Acc:HGNC:13741]	0.14132124	
FGD5	FYVE, RhoGEF and PH domain containing 5 [Source:HGNC Symbol;Acc:HGNC:19117]	0.14132015	
SACM1L	SAC1 like phosphatidylinositide phosphatase [Source:HGNC Symbol;Acc:HGNC:17059]	0.14124173	
PALM2AKAP2	PALM2 and AKAP2 fusion [Source:HGNC Symbol;Acc:HGNC:33529]	0.14123155	
IL1A	interleukin 1 alpha [Source:HGNC Symbol;Acc:HGNC:5991]	0.14121206	
ATP10D	ATPase phospholipid transporting 10D (putative) [Source:HGNC Symbol;Acc:HGNC:13549]	0.14115386	
TFPI2	tissue factor pathway inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11761]	0.14111938	
CBX7	chromobox 7 [Source:HGNC Symbol;Acc:HGNC:1557]	0.14109194	
BCCIP	BRCA2 and CDKN1A interacting protein [Source:HGNC Symbol;Acc:HGNC:978]	0.14107832	
KIAA1586	KIAA1586 [Source:HGNC Symbol;Acc:HGNC:21360]	0.1410756	
MUC5B	mucin 5B, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7516]	0.14107496	
MTRFR	mitochondrial translation release factor in rescue [Source:HGNC Symbol;Acc:HGNC:26784]	0.14102557	
GLCE	glucuronic acid epimerase [Source:HGNC Symbol;Acc:HGNC:17855]	0.14101027	
HECTD3	HECT domain E3 ubiquitin protein ligase 3 [Source:HGNC Symbol;Acc:HGNC:26117]	0.14098267	
SLC4A1AP	solute carrier family 4 member 1 adaptor protein [Source:HGNC Symbol;Acc:HGNC:13813]	0.14091507	
TBKBP1	TBK1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:30140]	0.14089566	
SLC22A17	solute carrier family 22 member 17 [Source:HGNC Symbol;Acc:HGNC:23095]	0.14089298	
GSTZ1	glutathione S-transferase zeta 1 [Source:HGNC Symbol;Acc:HGNC:4643]	0.14085229	
SIL1	SIL1 nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:24624]	0.14080286	
VAMP7	vesicle associated membrane protein 7 [Source:HGNC Symbol;Acc:HGNC:11486]	0.14077227	
EXOC3L2	exocyst complex component 3 like 2 [Source:HGNC Symbol;Acc:HGNC:30162]	0.14076218	
WDR3	WD repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:12755]	0.14072198	
OXER1	oxoeicosanoid receptor 1 [Source:HGNC Symbol;Acc:HGNC:24884]	0.14071077	
MACROH2A2	macroH2A.2 histone [Source:HGNC Symbol;Acc:HGNC:14453]	0.14071062	
KANK1	KN motif and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:19309]	0.14069977	
NDUFV3	NADH:ubiquinone oxidoreductase subunit V3 [Source:HGNC Symbol;Acc:HGNC:7719]	0.14069708	
PHACTR2	phosphatase and actin regulator 2 [Source:HGNC Symbol;Acc:HGNC:20956]	0.1406917	
MTO1	mitochondrial tRNA translation optimization 1 [Source:HGNC Symbol;Acc:HGNC:19261]	0.14064835	
SLC35A5	solute carrier family 35 member A5 [Source:HGNC Symbol;Acc:HGNC:20792]	0.14053701	
HPF1	histone PARylation factor 1 [Source:HGNC Symbol;Acc:HGNC:26051]	0.14051886	
TRMT44	tRNA methyltransferase 44 homolog [Source:HGNC Symbol;Acc:HGNC:26653]	0.14048341	
MEG3	maternally expressed 3 [Source:HGNC Symbol;Acc:HGNC:14575]	0.14046603	
TRIM33	tripartite motif containing 33 [Source:HGNC Symbol;Acc:HGNC:16290]	0.14046441	
THSD1	thrombospondin type 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17754]	0.14036494	
GASK1A	golgi associated kinase 1A [Source:HGNC Symbol;Acc:HGNC:24485]	0.14034744	
C8A	complement C8 alpha chain [Source:HGNC Symbol;Acc:HGNC:1352]	0.14029135	
DDX20	DEAD-box helicase 20 [Source:HGNC Symbol;Acc:HGNC:2743]	0.14015959	
GRM7	glutamate metabotropic receptor 7 [Source:HGNC Symbol;Acc:HGNC:4599]	0.14015111	
CD36	CD36 molecule (CD36 blood group) [Source:HGNC Symbol;Acc:HGNC:1663]	0.14014643	
CPNE9	copine family member 9 [Source:HGNC Symbol;Acc:HGNC:24336]	0.14012544	
SNORD116-28	small nucleolar RNA, C/D box 116-28 [Source:HGNC Symbol;Acc:HGNC:33347]	0.14011753	
RANGRF	RAN guanine nucleotide release factor [Source:HGNC Symbol;Acc:HGNC:17679]	0.1401016	
MSRA	methionine sulfoxide reductase A [Source:HGNC Symbol;Acc:HGNC:7377]	0.1400982	
PRDM15	PR/SET domain 15 [Source:HGNC Symbol;Acc:HGNC:13999]	0.14007731	
MFAP3	microfibril associated protein 3 [Source:HGNC Symbol;Acc:HGNC:7034]	0.14003833	
C9orf40	chromosome 9 open reading frame 40 [Source:HGNC Symbol;Acc:HGNC:23433]	0.13997494	
PLA2G6	phospholipase A2 group VI [Source:HGNC Symbol;Acc:HGNC:9039]	0.13997196	
C1orf21	chromosome 1 open reading frame 21 [Source:HGNC Symbol;Acc:HGNC:15494]	0.1398979	
DSCAML1	DS cell adhesion molecule like 1 [Source:HGNC Symbol;Acc:HGNC:14656]	0.13988383	
ROCK2	Rho associated coiled-coil containing protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:10252]	0.13986923	
STARD13	StAR related lipid transfer domain containing 13 [Source:HGNC Symbol;Acc:HGNC:19164]	0.1398609	
TCEAL6	transcription elongation factor A like 6 [Source:HGNC Symbol;Acc:HGNC:24553]	0.13984612	
TMED8	transmembrane p24 trafficking protein family member 8 [Source:HGNC Symbol;Acc:HGNC:18633]	0.13983959	
KIF6	kinesin family member 6 [Source:HGNC Symbol;Acc:HGNC:21202]	0.1398275	
CDKL2	cyclin dependent kinase like 2 [Source:HGNC Symbol;Acc:HGNC:1782]	0.13979305	
BTBD1	BTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1120]	0.13978297	
ZNF625	zinc finger protein 625 [Source:HGNC Symbol;Acc:HGNC:30571]	0.13975917	
SECISBP2L	SECIS binding protein 2 like [Source:HGNC Symbol;Acc:HGNC:28997]	0.13974965	
MED13L	mediator complex subunit 13L [Source:HGNC Symbol;Acc:HGNC:22962]	0.13970464	
MRAS	muscle RAS oncogene homolog [Source:HGNC Symbol;Acc:HGNC:7227]	0.13964862	
DNAJC7	DnaJ heat shock protein family (Hsp40) member C7 [Source:HGNC Symbol;Acc:HGNC:12392]	0.13964006	
REG3A	regenerating family member 3 alpha [Source:HGNC Symbol;Acc:HGNC:8601]	0.1395764	
IFT88	intraflagellar transport 88 [Source:HGNC Symbol;Acc:HGNC:20606]	0.1395684	
POLN	DNA polymerase nu [Source:HGNC Symbol;Acc:HGNC:18870]	0.13955519	
MAVS	mitochondrial antiviral signaling protein [Source:HGNC Symbol;Acc:HGNC:29233]	0.13955069	
GPIHBP1	glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1 [Source:HGNC Symbol;Acc:HGNC:24945]	0.13946728	
KLK13	kallikrein related peptidase 13 [Source:HGNC Symbol;Acc:HGNC:6361]	0.1394384	
ZNF473CR	ZNF473 cis regulating lncRNA [Source:HGNC Symbol;Acc:HGNC:56021]	0.13943416	
C3orf62	chromosome 3 open reading frame 62 [Source:HGNC Symbol;Acc:HGNC:24771]	0.13942385	
CCDC86	coiled-coil domain containing 86 [Source:HGNC Symbol;Acc:HGNC:28359]	0.13935605	
KLHL22	kelch like family member 22 [Source:HGNC Symbol;Acc:HGNC:25888]	0.139351	
CATSPERE	catsper channel auxiliary subunit epsilon [Source:HGNC Symbol;Acc:HGNC:28491]	0.13928479	
C2orf74	chromosome 2 open reading frame 74 [Source:HGNC Symbol;Acc:HGNC:34439]	0.13922918	
RABGGTB	Rab geranylgeranyltransferase subunit beta [Source:HGNC Symbol;Acc:HGNC:9796]	0.13922265	
CHST4	carbohydrate sulfotransferase 4 [Source:HGNC Symbol;Acc:HGNC:1972]	0.13913997	
FAM124A	family with sequence similarity 124 member A [Source:HGNC Symbol;Acc:HGNC:26413]	0.13911328	
VPS37A	VPS37A subunit of ESCRT-I [Source:HGNC Symbol;Acc:HGNC:24928]	0.13904463	
HCG4B	HLA complex group 4B [Source:HGNC Symbol;Acc:HGNC:22919]	0.13899294	
CYP21A2	cytochrome P450 family 21 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:2600]	0.13896234	
FAM226B	family with sequence similarity 226 member B [Source:HGNC Symbol;Acc:HGNC:31964]	0.1388629	
SNCB	synuclein beta [Source:HGNC Symbol;Acc:HGNC:11140]	0.13881156	
IREB2	iron responsive element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6115]	0.13881023	
ARL6	ADP ribosylation factor like GTPase 6 [Source:HGNC Symbol;Acc:HGNC:13210]	0.13879888	
ENPP6	ectonucleotide pyrophosphatase/phosphodiesterase 6 [Source:HGNC Symbol;Acc:HGNC:23409]	0.13878196	
TRIM23	tripartite motif containing 23 [Source:HGNC Symbol;Acc:HGNC:660]	0.1386833	
CRIPTO	cripto, EGF-CFC family member [Source:HGNC Symbol;Acc:HGNC:11701]	0.13868177	
SLC10A6	solute carrier family 10 member 6 [Source:HGNC Symbol;Acc:HGNC:30603]	0.13866559	
XBP1	X-box binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12801]	0.13865717	
MIEF1	mitochondrial elongation factor 1 [Source:HGNC Symbol;Acc:HGNC:25979]	0.1386524	
BAHD1	bromo adjacent homology domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29153]	0.13856453	
MTRR	5-methyltetrahydrofolate-homocysteine methyltransferase reductase [Source:HGNC Symbol;Acc:HGNC:7473]	0.13856201	
FBXO22	F-box protein 22 [Source:HGNC Symbol;Acc:HGNC:13593]	0.1385603	
PTPN20	protein tyrosine phosphatase non-receptor type 20 [Source:HGNC Symbol;Acc:HGNC:23423]	0.13846765	
FAAH	fatty acid amide hydrolase [Source:HGNC Symbol;Acc:HGNC:3553]	0.13843645	
CRISP2	cysteine rich secretory protein 2 [Source:HGNC Symbol;Acc:HGNC:12024]	0.13842678	
MTURN	maturin, neural progenitor differentiation regulator homolog [Source:HGNC Symbol;Acc:HGNC:25457]	0.13839346	
LRRC10B	leucine rich repeat containing 10B [Source:HGNC Symbol;Acc:HGNC:37215]	0.13837858	
NKIRAS1	NFKB inhibitor interacting Ras like 1 [Source:HGNC Symbol;Acc:HGNC:17899]	0.13836524	
ZNF660	zinc finger protein 660 [Source:HGNC Symbol;Acc:HGNC:26720]	0.13833916	
CHKB-DT	CHKB divergent transcript [Source:HGNC Symbol;Acc:HGNC:40146]	0.13833122	
ABHD12B	abhydrolase domain containing 12B [Source:HGNC Symbol;Acc:HGNC:19837]	0.13831557	
FAM3B	FAM3 metabolism regulating signaling molecule B [Source:HGNC Symbol;Acc:HGNC:1253]	0.13827953	
SPINK1	serine peptidase inhibitor Kazal type 1 [Source:HGNC Symbol;Acc:HGNC:11244]	0.13822767	
RPGRIP1	RPGR interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:13436]	0.13822234	
COBLL1	cordon-bleu WH2 repeat protein like 1 [Source:HGNC Symbol;Acc:HGNC:23571]	0.13821533	
TRPV1	transient receptor potential cation channel subfamily V member 1 [Source:HGNC Symbol;Acc:HGNC:12716]	0.13819256	
SRP19	signal recognition particle 19 [Source:HGNC Symbol;Acc:HGNC:11300]	0.1381387	
KMT2D	lysine methyltransferase 2D [Source:HGNC Symbol;Acc:HGNC:7133]	0.13812289	
FXYD7	FXYD domain containing ion transport regulator 7 [Source:HGNC Symbol;Acc:HGNC:4034]	0.1381178	
ZC2HC1C	zinc finger C2HC-type containing 1C [Source:HGNC Symbol;Acc:HGNC:20354]	0.13809961	
TMEM150C	transmembrane protein 150C [Source:HGNC Symbol;Acc:HGNC:37263]	0.1380694	
STRIP1	striatin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:25916]	0.13805926	
MKS1	MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121]	0.13796733	
ARL13B	ADP ribosylation factor like GTPase 13B [Source:HGNC Symbol;Acc:HGNC:25419]	0.13791285	
PIK3R1	phosphoinositide-3-kinase regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:8979]	0.13788024	
SNX1	sorting nexin 1 [Source:HGNC Symbol;Acc:HGNC:11172]	0.13784072	
SKIC3	SKI3 subunit of superkiller complex [Source:HGNC Symbol;Acc:HGNC:23639]	0.13782574	
GPT2	glutamic--pyruvic transaminase 2 [Source:HGNC Symbol;Acc:HGNC:18062]	0.13781327	
NXF1	nuclear RNA export factor 1 [Source:HGNC Symbol;Acc:HGNC:8071]	0.1378004	
C18orf32	chromosome 18 open reading frame 32 [Source:HGNC Symbol;Acc:HGNC:31690]	0.13779606	
UBN2	ubinuclein 2 [Source:HGNC Symbol;Acc:HGNC:21931]	0.13777566	
C21orf91	chromosome 21 open reading frame 91 [Source:HGNC Symbol;Acc:HGNC:16459]	0.13777149	
ZCWPW2	zinc finger CW-type and PWWP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23574]	0.1377713	
SILC1	sciatic injury induced lincRNA upregulator of SOX11 [Source:HGNC Symbol;Acc:HGNC:26403]	0.13777068	
PTRH2	peptidyl-tRNA hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:24265]	0.13776936	
KIF12	kinesin family member 12 [Source:HGNC Symbol;Acc:HGNC:21495]	0.13775496	
TMEM86A	transmembrane protein 86A [Source:HGNC Symbol;Acc:HGNC:26890]	0.13773273	
C16orf89	chromosome 16 open reading frame 89 [Source:HGNC Symbol;Acc:HGNC:28687]	0.13762586	
ANKRD13C	ankyrin repeat domain 13C [Source:HGNC Symbol;Acc:HGNC:25374]	0.1376206	
YPEL2	yippee like 2 [Source:HGNC Symbol;Acc:HGNC:18326]	0.13761783	
EDA2R	ectodysplasin A2 receptor [Source:HGNC Symbol;Acc:HGNC:17756]	0.13759829	
